,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF
2014-04-08,5332.0,1058.0,0.0,156.0,27646.0,6.0,2.0,1984.0,,,58.0,,,30.0,,,30.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,5332.0,1058.0,0.0,156.0,27998.0,6.0,2.0,2444.0,,,58.0,,,30.0,,,30.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,5332.0,1058.0,0.0,156.0,29842.0,6.0,2.0,2446.0,,,58.0,,,30.0,,,28.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,5332.0,1058.0,0.0,154.0,29742.0,6.0,2.0,2438.0,,,56.0,,,30.0,,,28.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,5332.0,1058.0,0.0,154.0,27804.0,6.0,2.0,2436.0,,,54.0,,,30.0,,,24.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,5332.0,1058.0,0.0,154.0,26808.0,6.0,2.0,2486.0,,,54.0,,,30.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,5332.0,1058.0,0.0,160.0,27910.0,6.0,2.0,2516.0,0.0,,54.0,,,30.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,5332.0,1058.0,0.0,160.0,27012.0,6.0,2.0,2372.0,0.0,,60.0,,,30.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,5332.0,1058.0,0.0,160.0,25014.0,6.0,2.0,2294.0,0.0,,60.0,,,30.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,5332.0,1058.0,0.0,160.0,23928.0,6.0,2.0,3228.0,0.0,,56.0,,,28.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,5332.0,1058.0,0.0,162.0,22818.0,6.0,2.0,3394.0,0.0,,56.0,,,28.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,5332.0,1058.0,0.0,162.0,22736.0,6.0,2.0,3608.0,0.0,,56.0,,,28.0,,,24.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,5332.0,1058.0,0.0,162.0,22058.0,6.0,2.0,3576.0,0.0,,52.0,,,28.0,,,26.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,5332.0,1058.0,0.0,156.0,22086.0,6.0,2.0,3878.0,0.0,,52.0,,,28.0,,,26.0,,,14.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,5332.0,1058.0,0.0,156.0,21758.0,6.0,2.0,4384.0,0.0,,54.0,,,28.0,,,24.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,5332.0,1058.0,0.0,156.0,21334.0,6.0,2.0,4662.0,0.0,,38.0,,,28.0,,,24.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,5332.0,1058.0,0.0,154.0,18694.0,6.0,2.0,4718.0,0.0,,38.0,,,28.0,,,24.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,5332.0,1058.0,0.0,154.0,16654.0,0.0,2.0,5260.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,5332.0,1058.0,0.0,158.0,15814.0,0.0,2.0,8000.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,5332.0,1058.0,0.0,158.0,15712.0,0.0,2.0,8246.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,5332.0,1058.0,0.0,158.0,15036.0,0.0,2.0,10102.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,5332.0,1058.0,0.0,158.0,14804.0,0.0,2.0,10388.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,5332.0,1058.0,0.0,158.0,14892.0,0.0,2.0,10214.0,0.0,,42.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,5332.0,1058.0,0.0,156.0,14562.0,0.0,2.0,10526.0,0.0,,40.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,5332.0,1058.0,0.0,154.0,14316.0,0.0,2.0,10802.0,0.0,,40.0,,,28.0,,,26.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,5332.0,1058.0,0.0,154.0,13758.0,0.0,2.0,11094.0,0.0,,38.0,,,28.0,,,24.0,,,12.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,5332.0,1058.0,0.0,154.0,13160.0,0.0,2.0,11924.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,5332.0,1058.0,0.0,154.0,12688.0,0.0,2.0,12818.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,5332.0,1058.0,0.0,154.0,12508.0,0.0,2.0,13350.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,5332.0,1058.0,0.0,154.0,11492.0,0.0,2.0,14122.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,5332.0,1058.0,0.0,154.0,10926.0,0.0,2.0,15116.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,5332.0,1058.0,0.0,154.0,10724.0,0.0,2.0,15454.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,5332.0,1058.0,0.0,154.0,10484.0,0.0,2.0,16156.0,0.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,5332.0,1058.0,0.0,154.0,9142.0,0.0,2.0,18202.0,2.0,0.0,38.0,,,28.0,,,24.0,,,18.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,5332.0,1058.0,0.0,154.0,8386.0,0.0,2.0,19352.0,2.0,0.0,38.0,,,28.0,,,24.0,,,32.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,5332.0,1058.0,0.0,154.0,8360.0,2.0,2.0,21628.0,6.0,0.0,42.0,,,26.0,,,22.0,,,32.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,5332.0,1058.0,0.0,154.0,8108.0,2.0,4.0,22522.0,8.0,0.0,42.0,,,26.0,,,22.0,,,32.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-03,5332.0,1058.0,0.0,154.0,8042.0,2.0,4.0,24786.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-04,5332.0,1058.0,0.0,154.0,7998.0,2.0,4.0,25722.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-05,5332.0,1058.0,0.0,154.0,7990.0,2.0,4.0,26304.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-06,5332.0,1058.0,0.0,154.0,7980.0,2.0,4.0,26410.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-09,5332.0,1058.0,0.0,154.0,7990.0,2.0,4.0,27084.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-10,5332.0,1058.0,0.0,154.0,7968.0,2.0,4.0,27494.0,6.0,0.0,42.0,,,28.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-11,5332.0,1058.0,0.0,154.0,7808.0,2.0,4.0,27932.0,6.0,0.0,42.0,,,28.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-12,5332.0,1058.0,0.0,154.0,7670.0,2.0,4.0,28012.0,6.0,0.0,42.0,,,30.0,,,22.0,,,22.0,,,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-13,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27384.0,6.0,0.0,42.0,,,30.0,,,22.0,,,24.0,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-16,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27212.0,6.0,0.0,42.0,,,30.0,,,22.0,,,24.0,,,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-17,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27120.0,6.0,0.0,42.0,,,30.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-18,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26884.0,6.0,0.0,42.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-19,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26944.0,6.0,0.0,42.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-20,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26736.0,6.0,0.0,42.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-23,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26656.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-24,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27330.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-25,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27368.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-26,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27192.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-27,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,27008.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-06-30,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26976.0,6.0,0.0,40.0,,,26.0,,,22.0,,,24.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-01,5332.0,1058.0,0.0,154.0,7710.0,2.0,4.0,26618.0,6.0,0.0,40.0,,,26.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,4.0,26540.0,6.0,0.0,40.0,,,26.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,4.0,26364.0,6.0,0.0,42.0,,,26.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,4.0,27962.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,4.0,27914.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,6.0,28800.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,6.0,29528.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,6.0,29808.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,29540.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,28928.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,28696.0,6.0,0.0,42.0,,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-16,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,28378.0,6.0,0.0,42.0,0.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-17,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,27970.0,6.0,0.0,42.0,0.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,27680.0,6.0,0.0,42.0,0.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,28984.0,6.0,0.0,42.0,0.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,28806.0,6.0,0.0,42.0,0.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-23,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,29190.0,6.0,0.0,44.0,8.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-24,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,29522.0,6.0,0.0,44.0,8.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,27972.0,6.0,0.0,44.0,8.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,26630.0,6.0,0.0,44.0,8.0,,24.0,,,22.0,,,22.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,26680.0,6.0,0.0,44.0,8.0,,24.0,,,22.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,26136.0,6.0,0.0,42.0,8.0,,24.0,,,28.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,25946.0,6.0,0.0,42.0,8.0,,24.0,,,28.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,25822.0,6.0,0.0,42.0,8.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,25464.0,6.0,0.0,256.0,8.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24794.0,6.0,0.0,396.0,8.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24908.0,6.0,0.0,426.0,16.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,5332.0,1058.0,0.0,154.0,7710.0,0.0,16.0,25864.0,6.0,0.0,490.0,14.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,5332.0,1058.0,0.0,154.0,7710.0,0.0,16.0,24836.0,6.0,0.0,490.0,14.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24572.0,6.0,0.0,510.0,14.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24490.0,6.0,0.0,506.0,34.0,,24.0,,,26.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24612.0,6.0,0.0,512.0,32.0,,24.0,,,30.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24530.0,6.0,0.0,508.0,32.0,,24.0,,,30.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24896.0,6.0,0.0,564.0,32.0,,24.0,,,30.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24230.0,6.0,0.0,628.0,28.0,0.0,30.0,,,36.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,24192.0,6.0,0.0,666.0,28.0,0.0,28.0,,,40.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,23900.0,6.0,0.0,668.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,23938.0,6.0,0.0,680.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,23930.0,6.0,0.0,680.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,23660.0,6.0,0.0,678.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,22462.0,6.0,0.0,680.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,21258.0,6.0,0.0,680.0,28.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,20532.0,6.0,0.0,670.0,20.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,20614.0,6.0,0.0,530.0,20.0,0.0,28.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,20172.0,6.0,0.0,454.0,20.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,18840.0,6.0,0.0,296.0,20.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,17384.0,6.0,0.0,284.0,24.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,16578.0,6.0,0.0,284.0,24.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,15324.0,6.0,0.0,284.0,24.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,14856.0,6.0,0.0,336.0,24.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,5332.0,1058.0,0.0,154.0,7710.0,0.0,10.0,14066.0,6.0,0.0,340.0,24.0,0.0,26.0,,,48.0,,,16.0,,,6.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
