,ER0909.CZC,ER0911.CZC,ER1001.CZC,ER1003.CZC,ER1005.CZC,ER1007.CZC,ER1009.CZC,ER1011.CZC,ER1101.CZC,ER1103.CZC,ER1105.CZC,ER1107.CZC,ER1109.CZC,ER1111.CZC,ER1201.CZC,ER1203.CZC,ER1205.CZC,ER1207.CZC,ER1209.CZC,ER1211.CZC,ER1301.CZC,ER1303.CZC,ER1305.CZC,RI1307.CZC,RI1309.CZC,RI1311.CZC,RI1401.CZC,RI1403.CZC,RI1405.CZC,RI1407.CZC,RI1409.CZC,RI1411.CZC,RI1501.CZC,RI1503.CZC,RI1505.CZC,RI1507.CZC,RI1509.CZC,RI1511.CZC,RI1601.CZC,RI1603.CZC,RI1605.CZC,RI607.CZC,RI609.CZC,RI611.CZC,RI701.CZC,RI703.CZC,RI705.CZC,RI707.CZC,RI709.CZC,RI711.CZC,RI801.CZC,RI803.CZC,RI805.CZC,RI807.CZC,RI809.CZC,RI811.CZC,RI901.CZC,RI903.CZC
2012-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22316.0,4.0,20494.0,10.0,2156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21818.0,4.0,20464.0,10.0,2464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21270.0,4.0,21494.0,10.0,2356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20806.0,4.0,21146.0,10.0,2266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20028.0,4.0,23618.0,10.0,2642.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20232.0,4.0,36784.0,10.0,3492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18862.0,4.0,31400.0,8.0,3348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18674.0,4.0,29974.0,8.0,3526.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20334.0,6.0,32520.0,8.0,3668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18864.0,4.0,29216.0,8.0,3632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17512.0,4.0,27160.0,8.0,3548.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17146.0,4.0,24096.0,8.0,3542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17046.0,4.0,24842.0,8.0,3578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16956.0,4.0,24594.0,8.0,3556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,22.0,25266.0,8.0,3830.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17010.0,16.0,25424.0,8.0,3970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17022.0,12.0,25786.0,8.0,4312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16840.0,12.0,26744.0,8.0,4212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17514.0,8.0,34690.0,10.0,4576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16314.0,8.0,31770.0,10.0,4964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14964.0,8.0,23974.0,10.0,4608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14772.0,8.0,24826.0,10.0,4432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14562.0,8.0,22638.0,10.0,4096.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14056.0,8.0,25888.0,10.0,4342.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13886.0,8.0,24152.0,10.0,4392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13732.0,8.0,23044.0,10.0,4340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13450.0,8.0,22608.0,10.0,4148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.0,8.0,21782.0,10.0,3808.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12552.0,8.0,23974.0,8.0,3726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12338.0,10.0,21304.0,8.0,3882.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12268.0,10.0,22700.0,8.0,4134.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11492.0,10.0,23210.0,8.0,4236.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10198.0,10.0,53238.0,6.0,5100.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,8.0,49418.0,8.0,5162.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9458.0,8.0,52336.0,4.0,4826.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8728.0,6.0,51708.0,4.0,4808.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8370.0,6.0,63338.0,4.0,5460.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8062.0,6.0,53430.0,4.0,5532.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7318.0,6.0,50064.0,4.0,5180.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7058.0,6.0,50878.0,4.0,5502.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6988.0,6.0,44922.0,4.0,5406.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6930.0,8.0,41224.0,4.0,5166.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6828.0,8.0,43330.0,4.0,6000.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4916.0,8.0,45316.0,4.0,6762.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3574.0,8.0,47382.0,4.0,7196.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2760.0,8.0,49976.0,4.0,8256.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.0,8.0,41300.0,6.0,7608.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2354.0,8.0,39448.0,6.0,7380.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2252.0,8.0,39786.0,6.0,7372.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2170.0,8.0,36460.0,6.0,7400.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2124.0,8.0,43330.0,6.0,7350.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.0,8.0,42926.0,6.0,7354.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,6.0,40292.0,6.0,7312.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.0,6.0,52118.0,6.0,7396.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.0,6.0,62538.0,6.0,8192.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,6.0,75126.0,6.0,8404.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.0,6.0,72756.0,6.0,7980.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,6.0,60158.0,6.0,7848.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,6.0,51194.0,6.0,7880.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,6.0,43084.0,6.0,7688.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,6.0,44160.0,6.0,7970.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1702.0,6.0,47930.0,6.0,7456.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,43602.0,6.0,7466.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,47176.0,6.0,7352.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,48926.0,6.0,7824.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,68282.0,6.0,11116.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,72878.0,6.0,11068.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,75764.0,6.0,11064.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,78990.0,6.0,10886.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,70538.0,6.0,10796.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.0,6.0,65864.0,6.0,11146.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,62222.0,6.0,11090.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,49806.0,6.0,10106.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,42388.0,6.0,9614.0,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36438.0,6.0,9442.0,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,34950.0,6.0,9638.0,0.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31810.0,6.0,8730.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25594.0,6.0,8256.0,0.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24218.0,6.0,7532.0,0.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,26766.0,6.0,9494.0,0.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27096.0,8.0,11512.0,0.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30188.0,6.0,11810.0,0.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30372.0,6.0,12958.0,0.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30980.0,6.0,13752.0,0.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31472.0,6.0,14532.0,0.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,30770.0,6.0,14482.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32238.0,6.0,14272.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32590.0,6.0,14332.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32436.0,8.0,14488.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31878.0,8.0,14698.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31240.0,6.0,14560.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,32650.0,6.0,13706.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31574.0,6.0,13702.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,31088.0,6.0,13494.0,0.0,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,29650.0,6.0,13322.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28610.0,6.0,13288.0,0.0,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
