,PB1109.SHF,PB1110.SHF,PB1111.SHF,PB1112.SHF,PB1201.SHF,PB1202.SHF,PB1203.SHF,PB1204.SHF,PB1205.SHF,PB1206.SHF,PB1207.SHF,PB1208.SHF,PB1209.SHF,PB1210.SHF,PB1211.SHF,PB1212.SHF,PB1301.SHF,PB1302.SHF,PB1303.SHF,PB1304.SHF,PB1305.SHF,PB1306.SHF,PB1307.SHF,PB1308.SHF,PB1309.SHF,PB1310.SHF,PB1311.SHF,PB1312.SHF,PB1401.SHF,PB1402.SHF,PB1403.SHF,PB1404.SHF,PB1405.SHF,PB1406.SHF,PB1407.SHF,PB1408.SHF,PB1409.SHF,PB1410.SHF,PB1411.SHF,PB1412.SHF,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF
2014-07-28,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4988.0,5366.0,25110.0,3646.0,294.0,430.0,10.0,6.0,16.0,4.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4330.0,5456.0,35906.0,4372.0,328.0,612.0,18.0,6.0,12.0,8.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-30,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4916.0,5368.0,42080.0,4486.0,382.0,736.0,14.0,6.0,10.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-31,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4940.0,4972.0,40028.0,4718.0,380.0,1058.0,14.0,6.0,10.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-01,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4940.0,4890.0,37144.0,5564.0,430.0,1314.0,14.0,6.0,12.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-04,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4910.0,4768.0,43524.0,5736.0,496.0,1320.0,16.0,6.0,12.0,10.0,6.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-05,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4870.0,4442.0,41046.0,5904.0,646.0,1342.0,16.0,6.0,12.0,14.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-06,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4790.0,4132.0,39090.0,5772.0,844.0,1248.0,42.0,6.0,14.0,16.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-07,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4750.0,3982.0,36396.0,5558.0,842.0,1254.0,44.0,6.0,14.0,16.0,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-08,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4720.0,3974.0,35044.0,5822.0,852.0,1260.0,50.0,6.0,14.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-11,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4740.0,4350.0,34196.0,5688.0,874.0,1238.0,54.0,8.0,14.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-12,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,4790.0,4522.0,33504.0,5606.0,906.0,1246.0,54.0,8.0,14.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-13,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5480.0,4886.0,33256.0,5740.0,744.0,1244.0,54.0,12.0,14.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-14,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5460.0,4242.0,32598.0,5568.0,796.0,1240.0,50.0,12.0,14.0,10.0,4.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-15,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,4282.0,32764.0,5542.0,814.0,1260.0,48.0,10.0,14.0,30.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-18,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3994.0,32302.0,5620.0,842.0,1294.0,46.0,10.0,14.0,30.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-19,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3766.0,31082.0,5722.0,846.0,1312.0,46.0,10.0,14.0,30.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-20,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3784.0,30020.0,6012.0,864.0,1278.0,46.0,10.0,14.0,30.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-21,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3904.0,29652.0,6392.0,960.0,1340.0,42.0,8.0,14.0,30.0,2.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-22,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3950.0,29236.0,7254.0,966.0,1350.0,42.0,8.0,14.0,30.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-25,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3860.0,28112.0,7370.0,1236.0,1258.0,42.0,8.0,14.0,30.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-26,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3842.0,27180.0,7282.0,1384.0,1246.0,42.0,8.0,14.0,30.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-27,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3844.0,27316.0,7224.0,1426.0,1230.0,44.0,8.0,14.0,26.0,4.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-28,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3810.0,26716.0,7238.0,1520.0,1272.0,40.0,8.0,14.0,36.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-08-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3670.0,26118.0,7012.0,1608.0,1282.0,40.0,8.0,14.0,36.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-01,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3510.0,23914.0,7826.0,1806.0,1398.0,50.0,16.0,14.0,28.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-02,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3540.0,22544.0,9568.0,1774.0,1494.0,46.0,16.0,14.0,28.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-03,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3630.0,20592.0,11206.0,1874.0,1524.0,46.0,16.0,14.0,28.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-04,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3580.0,19866.0,12152.0,1878.0,1500.0,42.0,18.0,14.0,28.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-05,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3750.0,19344.0,13208.0,1936.0,1496.0,36.0,18.0,16.0,28.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,4000.0,17806.0,13708.0,1954.0,1494.0,34.0,18.0,12.0,26.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-10,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,4060.0,17392.0,15758.0,2188.0,1394.0,36.0,14.0,12.0,26.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-11,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3910.0,16464.0,16292.0,2166.0,1392.0,36.0,14.0,12.0,26.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-12,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3770.0,16872.0,16408.0,2198.0,1408.0,36.0,14.0,10.0,30.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-15,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,16592.0,16364.0,2272.0,1634.0,36.0,14.0,10.0,32.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-16,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,15732.0,16148.0,2530.0,1786.0,36.0,14.0,10.0,30.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-17,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,15186.0,16746.0,2520.0,1546.0,36.0,14.0,10.0,22.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-18,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,14074.0,17422.0,2802.0,1722.0,36.0,14.0,10.0,20.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-19,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,13044.0,17114.0,3310.0,1812.0,36.0,14.0,12.0,20.0,2.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-22,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,11684.0,16932.0,4184.0,2196.0,34.0,14.0,12.0,20.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-23,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,11322.0,16780.0,4324.0,2212.0,34.0,14.0,12.0,28.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-24,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,11046.0,17080.0,4732.0,2194.0,52.0,12.0,12.0,26.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-25,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,10632.0,17362.0,5104.0,2238.0,50.0,12.0,12.0,32.0,4.0,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-26,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,10254.0,16952.0,5346.0,2264.0,46.0,12.0,12.0,24.0,2.0,2.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-29,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,10156.0,16214.0,5458.0,2428.0,46.0,12.0,12.0,24.0,2.0,4.0,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-30,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,9516.0,15456.0,5642.0,2488.0,44.0,12.0,12.0,24.0,2.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-08,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,9080.0,15144.0,5720.0,2530.0,80.0,12.0,12.0,24.0,2.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-09,1026.0,696.0,362.0,434.0,374.0,352.0,734.0,88.0,184.0,16.0,182.0,190.0,102.0,532.0,860.0,1444.0,1538.0,1934.0,1828.0,1478.0,1676.0,1782.0,1236.0,1604.0,7110.0,4780.0,6230.0,7990.0,4530.0,2170.0,5550.0,6820.0,6710.0,2330.0,1980.0,5610.0,3760.0,8420.0,14890.0,6192.0,2642.0,110.0,10.0,12.0,24.0,2.0,4.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
