,NI1507.SHF,NI1508.SHF,NI1509.SHF,NI1510.SHF,NI1511.SHF,NI1512.SHF,NI1601.SHF,NI1602.SHF,NI1603.SHF,NI1604.SHF,NI1605.SHF,NI1606.SHF,NI1607.SHF,NI1608.SHF,NI1609.SHF,NI1610.SHF,NI1611.SHF,NI1612.SHF,NI1701.SHF,NI1702.SHF,NI1703.SHF,NI1704.SHF,NI1705.SHF,NI1706.SHF,NI1707.SHF,NI1708.SHF,NI1709.SHF,NI1710.SHF,NI1711.SHF,NI1712.SHF,NI1801.SHF,NI1802.SHF,NI1803.SHF,NI1804.SHF,NI1805.SHF,NI1806.SHF,NI1807.SHF,NI1808.SHF,NI1809.SHF,NI1810.SHF,NI1811.SHF,NI1812.SHF,NI1901.SHF,NI1902.SHF,NI1903.SHF,NI1904.SHF
2017-01-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39336.0,82.0,280.0,128.0,576552.0,148.0,36.0,100.0,30780.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39120.0,94.0,258.0,148.0,624132.0,138.0,38.0,100.0,32976.0,74.0,16.0,48.0,,,,,,,,,,,,,,,,
2017-01-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,106.0,246.0,148.0,621788.0,132.0,40.0,100.0,36614.0,74.0,18.0,48.0,,,,,,,,,,,,,,,,
2017-01-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,98.0,276.0,148.0,630830.0,132.0,32.0,100.0,36834.0,74.0,18.0,48.0,90.0,,,,,,,,,,,,,,,
2017-01-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,108.0,288.0,144.0,629616.0,132.0,38.0,100.0,39930.0,74.0,18.0,48.0,112.0,,,,,,,,,,,,,,,
2017-01-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,94.0,286.0,156.0,631236.0,164.0,38.0,100.0,40386.0,74.0,18.0,48.0,116.0,,,,,,,,,,,,,,,
2017-01-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,284.0,148.0,686800.0,164.0,76.0,100.0,43054.0,74.0,18.0,48.0,280.0,,,,,,,,,,,,,,,
2017-01-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,88.0,444.0,148.0,681646.0,166.0,96.0,100.0,46892.0,74.0,20.0,48.0,330.0,,,,,,,,,,,,,,,
2017-01-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,82.0,432.0,136.0,707082.0,174.0,132.0,100.0,48558.0,74.0,20.0,48.0,404.0,,,,,,,,,,,,,,,
2017-01-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,72.0,428.0,150.0,717612.0,170.0,130.0,102.0,50100.0,74.0,20.0,48.0,534.0,,,,,,,,,,,,,,,
2017-01-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,72.0,428.0,142.0,706268.0,170.0,130.0,100.0,55018.0,74.0,20.0,48.0,716.0,,,,,,,,,,,,,,,
2017-02-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,430.0,146.0,662236.0,174.0,130.0,100.0,60152.0,74.0,20.0,48.0,748.0,,,,,,,,,,,,,,,
2017-02-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,350.0,148.0,663282.0,172.0,130.0,110.0,68786.0,74.0,20.0,52.0,868.0,,,,,,,,,,,,,,,
2017-02-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,328.0,156.0,644114.0,166.0,130.0,110.0,70982.0,74.0,20.0,52.0,920.0,,,,,,,,,,,,,,,
2017-02-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,190.0,160.0,639410.0,146.0,130.0,106.0,76250.0,66.0,20.0,54.0,1036.0,,,,,,,,,,,,,,,
2017-02-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,190.0,186.0,629352.0,156.0,138.0,106.0,78218.0,66.0,20.0,54.0,1190.0,,,,,,,,,,,,,,,
2017-02-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,84.0,190.0,188.0,635332.0,156.0,138.0,108.0,83006.0,66.0,20.0,54.0,1232.0,,,,,,,,,,,,,,,
2017-02-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,132.0,214.0,208.0,626844.0,168.0,138.0,110.0,90266.0,66.0,20.0,54.0,1434.0,,,,,,,,,,,,,,,
2017-02-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,214.0,174.0,620518.0,160.0,138.0,110.0,95834.0,66.0,20.0,40.0,1516.0,,,,,,,,,,,,,,,
2017-02-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,214.0,180.0,612146.0,184.0,132.0,110.0,98380.0,68.0,20.0,40.0,1540.0,,,,,,,,,,,,,,,
2017-02-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,230.0,192.0,593282.0,182.0,136.0,110.0,101688.0,66.0,20.0,40.0,1648.0,0.0,,,,,,,,,,,,,,
2017-02-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,242.0,196.0,585026.0,280.0,136.0,110.0,104428.0,66.0,22.0,366.0,1718.0,0.0,,,,,,,,,,,,,,
2017-02-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,288.0,200.0,580536.0,272.0,136.0,110.0,104940.0,66.0,30.0,372.0,1778.0,2.0,,,,,,,,,,,,,,
2017-02-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,270.0,230.0,578048.0,254.0,122.0,108.0,106370.0,62.0,30.0,474.0,1844.0,4.0,,,,,,,,,,,,,,
2017-02-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,256.0,230.0,569806.0,252.0,66.0,102.0,114476.0,62.0,30.0,430.0,2038.0,2.0,,,,,,,,,,,,,,
2017-02-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,292.0,232.0,561394.0,242.0,62.0,102.0,120568.0,64.0,32.0,404.0,2060.0,2.0,,,,,,,,,,,,,,
2017-02-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,314.0,242.0,539676.0,248.0,62.0,98.0,144346.0,64.0,40.0,392.0,2400.0,2.0,,,,,,,,,,,,,,
2017-02-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,310.0,230.0,531044.0,256.0,62.0,98.0,161372.0,68.0,40.0,386.0,2970.0,2.0,,,,,,,,,,,,,,
2017-02-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,224.0,510886.0,256.0,70.0,116.0,166788.0,70.0,40.0,380.0,3408.0,2.0,,,,,,,,,,,,,,
2017-03-01,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,228.0,506920.0,254.0,70.0,124.0,174746.0,70.0,40.0,380.0,3410.0,2.0,,,,,,,,,,,,,,
2017-03-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,230.0,492452.0,252.0,70.0,114.0,179840.0,70.0,40.0,380.0,3430.0,2.0,,,,,,,,,,,,,,
2017-03-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,290.0,494374.0,254.0,70.0,114.0,183908.0,70.0,40.0,380.0,3438.0,2.0,,,,,,,,,,,,,,
2017-03-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,274.0,490760.0,260.0,70.0,114.0,186826.0,72.0,40.0,372.0,3458.0,2.0,,,,,,,,,,,,,,
2017-03-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,270.0,488124.0,262.0,78.0,154.0,188696.0,72.0,40.0,348.0,3472.0,2.0,,,,,,,,,,,,,,
2017-03-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,280.0,508730.0,266.0,78.0,152.0,189458.0,72.0,40.0,330.0,3318.0,2.0,,,,,,,,,,,,,,
2017-03-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,188.0,495482.0,258.0,78.0,154.0,193804.0,72.0,40.0,324.0,4168.0,2.0,,,,,,,,,,,,,,
2017-03-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,300.0,262.0,490852.0,262.0,78.0,156.0,197008.0,72.0,42.0,320.0,4584.0,2.0,,,,,,,,,,,,,,
2017-03-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,312.0,260.0,488520.0,250.0,78.0,154.0,204614.0,72.0,42.0,394.0,5018.0,2.0,,,,,,,,,,,,,,
2017-03-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,224.0,472350.0,210.0,78.0,154.0,208546.0,62.0,42.0,362.0,5176.0,2.0,,,,,,,,,,,,,,
2017-03-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,218.0,474100.0,188.0,72.0,154.0,223370.0,62.0,42.0,276.0,5446.0,12.0,,,,,,,,,,,,,,
2017-03-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,224.0,459520.0,194.0,70.0,154.0,236510.0,68.0,42.0,266.0,5526.0,16.0,2.0,,,,,,,,,,,,,
2017-03-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,216.0,468854.0,208.0,70.0,154.0,246900.0,68.0,42.0,266.0,5662.0,16.0,4.0,,,,,,,,,,,,,
2017-03-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,218.0,448864.0,194.0,68.0,156.0,249962.0,68.0,42.0,264.0,5848.0,16.0,8.0,,,,,,,,,,,,,
2017-03-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,218.0,444418.0,188.0,68.0,156.0,254474.0,68.0,42.0,258.0,5984.0,16.0,8.0,,,,,,,,,,,,,
2017-03-22,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,196.0,441206.0,188.0,60.0,204.0,266140.0,70.0,42.0,256.0,6080.0,16.0,8.0,,,,,,,,,,,,,
2017-03-23,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,192.0,414302.0,174.0,60.0,166.0,273500.0,70.0,42.0,256.0,6096.0,16.0,8.0,,,,,,,,,,,,,
2017-03-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,188.0,424832.0,172.0,60.0,156.0,280006.0,76.0,42.0,256.0,6110.0,16.0,8.0,,,,,,,,,,,,,
2017-03-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,174.0,413042.0,170.0,62.0,142.0,279860.0,76.0,42.0,226.0,6764.0,16.0,10.0,,,,,,,,,,,,,
2017-03-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,130.0,377206.0,170.0,74.0,142.0,286282.0,76.0,46.0,232.0,6930.0,18.0,10.0,,,,,,,,,,,,,
2017-03-29,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,128.0,356792.0,172.0,84.0,140.0,311096.0,76.0,46.0,230.0,7000.0,18.0,12.0,,,,,,,,,,,,,
2017-03-30,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,128.0,329242.0,176.0,84.0,140.0,328622.0,76.0,46.0,246.0,7160.0,18.0,12.0,,,,,,,,,,,,,
2017-03-31,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,306474.0,260.0,90.0,136.0,346334.0,76.0,46.0,244.0,7338.0,18.0,12.0,,,,,,,,,,,,,
2017-04-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,283834.0,292.0,90.0,138.0,375432.0,76.0,46.0,242.0,7856.0,18.0,12.0,,,,,,,,,,,,,
2017-04-06,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,242860.0,276.0,90.0,156.0,405962.0,86.0,46.0,242.0,7804.0,18.0,12.0,,,,,,,,,,,,,
2017-04-07,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,218010.0,210.0,98.0,148.0,408378.0,90.0,46.0,236.0,7816.0,18.0,12.0,,,,,,,,,,,,,
2017-04-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,199274.0,194.0,100.0,144.0,409842.0,90.0,46.0,234.0,8052.0,18.0,22.0,,,,,,,,,,,,,
2017-04-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,120.0,185414.0,186.0,102.0,134.0,408738.0,90.0,46.0,214.0,8080.0,18.0,22.0,,,,,,,,,,,,,
2017-04-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,174022.0,218.0,106.0,136.0,436898.0,92.0,50.0,206.0,8636.0,18.0,22.0,,,,,,,,,,,,,
2017-04-13,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,163006.0,228.0,100.0,130.0,441640.0,98.0,50.0,198.0,8922.0,18.0,22.0,,,,,,,,,,,,,
2017-04-14,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,154650.0,206.0,102.0,152.0,470056.0,98.0,50.0,200.0,9312.0,18.0,22.0,,,,,,,,,,,,,
2017-04-17,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,146452.0,212.0,102.0,158.0,478168.0,102.0,50.0,194.0,9788.0,18.0,26.0,,,,,,,,,,,,,
2017-04-18,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,141116.0,260.0,114.0,146.0,491098.0,100.0,50.0,206.0,10124.0,18.0,22.0,0.0,,,,,,,,,,,,
2017-04-19,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,132268.0,252.0,118.0,140.0,490114.0,112.0,50.0,206.0,10778.0,18.0,24.0,2.0,,,,,,,,,,,,
2017-04-20,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,124476.0,340.0,118.0,136.0,483408.0,104.0,44.0,222.0,11126.0,18.0,24.0,2.0,,,,,,,,,,,,
2017-04-21,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,120792.0,348.0,122.0,146.0,502128.0,100.0,44.0,220.0,11848.0,18.0,30.0,2.0,,,,,,,,,,,,
2017-04-24,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,116158.0,344.0,118.0,164.0,522788.0,98.0,44.0,232.0,12388.0,18.0,30.0,2.0,,,,,,,,,,,,
2017-04-25,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,110886.0,358.0,130.0,152.0,555880.0,144.0,44.0,340.0,13154.0,18.0,30.0,2.0,,,,,,,,,,,,
2017-04-26,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,103238.0,346.0,136.0,150.0,554322.0,144.0,52.0,332.0,14144.0,18.0,30.0,2.0,,,,,,,,,,,,
2017-04-27,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,91426.0,362.0,136.0,162.0,578378.0,142.0,60.0,340.0,15028.0,18.0,28.0,2.0,,,,,,,,,,,,
2017-04-28,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,79492.0,392.0,164.0,158.0,578682.0,148.0,60.0,374.0,15538.0,18.0,28.0,2.0,,,,,,,,,,,,
2017-05-02,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,78816.0,372.0,170.0,152.0,577706.0,146.0,60.0,436.0,15522.0,18.0,28.0,2.0,,,,,,,,,,,,
2017-05-03,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,76056.0,358.0,188.0,134.0,589762.0,146.0,60.0,438.0,15882.0,18.0,28.0,2.0,,,,,,,,,,,,
2017-05-04,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,73128.0,354.0,192.0,200.0,590332.0,160.0,60.0,498.0,17096.0,18.0,28.0,2.0,,,,,,,,,,,,
2017-05-05,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,68820.0,312.0,198.0,206.0,595164.0,162.0,60.0,518.0,18384.0,18.0,40.0,2.0,,,,,,,,,,,,
2017-05-08,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,67656.0,310.0,194.0,210.0,575992.0,170.0,62.0,514.0,18468.0,18.0,40.0,2.0,,,,,,,,,,,,
2017-05-09,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,65448.0,294.0,210.0,214.0,569112.0,170.0,62.0,504.0,19108.0,18.0,40.0,2.0,,,,,,,,,,,,
2017-05-10,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,63504.0,292.0,212.0,202.0,561256.0,170.0,62.0,520.0,18874.0,18.0,40.0,2.0,,,,,,,,,,,,
2017-05-11,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,59880.0,286.0,264.0,202.0,555338.0,170.0,62.0,538.0,19148.0,18.0,40.0,2.0,,,,,,,,,,,,
2017-05-12,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,59652.0,276.0,270.0,182.0,545076.0,172.0,190.0,544.0,19152.0,20.0,40.0,2.0,,,,,,,,,,,,
2017-05-15,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,59064.0,262.0,270.0,218.0,547126.0,174.0,174.0,538.0,18896.0,20.0,40.0,6.0,,,,,,,,,,,,
2017-05-16,5940.0,1488.0,23472.0,1548.0,1524.0,1572.0,76260.0,504.0,2832.0,372.0,79824.0,1464.0,3252.0,648.0,58224.0,336.0,756.0,3084.0,39444.0,96.0,672.0,132.0,59064.0,264.0,294.0,216.0,562082.0,214.0,166.0,552.0,20864.0,20.0,40.0,16.0,56.0,,,,,,,,,,,
