,RU0001.SHF,RU0003.SHF,RU0004.SHF,RU0005.SHF,RU0006.SHF,RU0007.SHF,RU0008.SHF,RU0009.SHF,RU0010.SHF,RU0011.SHF,RU0101.SHF,RU0103.SHF,RU0104.SHF,RU0105.SHF,RU0106.SHF,RU0107.SHF,RU0108.SHF,RU0109.SHF,RU0110.SHF,RU0111.SHF,RU0201.SHF,RU0203.SHF,RU0204.SHF,RU0205.SHF,RU0206.SHF,RU0207.SHF,RU0208.SHF,RU0209.SHF,RU0210.SHF,RU0211.SHF,RU0301.SHF,RU0303.SHF,RU0304.SHF,RU0305.SHF,RU0306.SHF,RU0307.SHF,RU0308.SHF,RU0309.SHF,RU0310.SHF,RU0311.SHF,RU0401.SHF,RU0403.SHF,RU0404.SHF,RU0405.SHF,RU0406.SHF,RU0407.SHF,RU0408.SHF,RU0409.SHF,RU0410.SHF,RU0411.SHF,RU0501.SHF,RU0503.SHF,RU0504.SHF,RU0505.SHF,RU0506.SHF,RU0507.SHF,RU0508.SHF,RU0509.SHF,RU0510.SHF,RU0511.SHF,RU0601.SHF,RU0603.SHF,RU0604.SHF,RU0605.SHF,RU0606.SHF,RU0607.SHF,RU0608.SHF,RU0609.SHF,RU0610.SHF,RU0611.SHF,RU0701.SHF,RU0703.SHF,RU0704.SHF,RU0705.SHF,RU0706.SHF,RU0707.SHF,RU0708.SHF,RU0709.SHF,RU0710.SHF,RU0711.SHF,RU0801.SHF,RU0803.SHF,RU0804.SHF,RU0805.SHF,RU0806.SHF,RU0807.SHF,RU0808.SHF,RU0809.SHF,RU0810.SHF,RU0811.SHF,RU0901.SHF,RU0903.SHF,RU0904.SHF,RU0905.SHF,RU0906.SHF,RU0907.SHF,RU0908.SHF,RU0909.SHF,RU0910.SHF,RU0911.SHF,RU1001.SHF,RU1003.SHF,RU1004.SHF,RU1005.SHF,RU1006.SHF,RU1007.SHF,RU1008.SHF,RU1009.SHF,RU1010.SHF,RU1011.SHF,RU1101.SHF,RU1103.SHF,RU1104.SHF,RU1105.SHF,RU1106.SHF,RU1107.SHF,RU1108.SHF,RU1109.SHF,RU1110.SHF,RU1111.SHF,RU1201.SHF,RU1203.SHF,RU1204.SHF,RU1205.SHF,RU1206.SHF,RU1207.SHF,RU1208.SHF,RU1209.SHF,RU1210.SHF,RU1211.SHF,RU1301.SHF,RU1303.SHF,RU1304.SHF,RU1305.SHF,RU1306.SHF,RU1307.SHF,RU1308.SHF,RU1309.SHF,RU1310.SHF,RU1311.SHF,RU1401.SHF,RU1403.SHF,RU1404.SHF,RU1405.SHF,RU1406.SHF,RU1407.SHF,RU1408.SHF,RU1409.SHF,RU1410.SHF,RU1411.SHF,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2003-03-10,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,6058.0,15686.0,37766.0,63774.0,20376.0,6556.0,798.0,496.0,412.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-11,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,6142.0,15598.0,35356.0,73834.0,23972.0,6178.0,722.0,476.0,388.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-12,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,6556.0,15414.0,36394.0,84254.0,27678.0,6550.0,714.0,444.0,408.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-13,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,6948.0,15428.0,36150.0,88618.0,36272.0,7342.0,1042.0,438.0,432.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-14,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7218.0,15314.0,34150.0,100134.0,37554.0,7914.0,972.0,440.0,418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-17,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15406.0,33140.0,107426.0,43278.0,8850.0,810.0,444.0,424.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-18,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15258.0,32672.0,117422.0,42984.0,11012.0,1004.0,432.0,420.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15188.0,32342.0,117948.0,47496.0,11260.0,1002.0,432.0,424.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-20,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15058.0,32284.0,125300.0,48802.0,13356.0,984.0,436.0,440.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-21,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15016.0,32318.0,123634.0,48780.0,13444.0,992.0,426.0,434.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-24,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14738.0,32128.0,123280.0,49838.0,13558.0,982.0,420.0,430.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-25,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14900.0,29590.0,126128.0,57498.0,16718.0,1006.0,430.0,436.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-26,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,15006.0,29022.0,135250.0,65028.0,16468.0,984.0,430.0,432.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-27,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14968.0,27828.0,133168.0,66900.0,16530.0,982.0,424.0,430.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-28,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14946.0,27372.0,138884.0,73860.0,16254.0,940.0,398.0,458.0,26.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-31,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14688.0,26512.0,144044.0,70544.0,16884.0,974.0,388.0,470.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-01,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14566.0,25216.0,160508.0,72654.0,16610.0,954.0,376.0,486.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-02,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14576.0,23878.0,160330.0,81504.0,14528.0,904.0,396.0,474.0,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-03,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14406.0,24094.0,174422.0,86876.0,16162.0,950.0,402.0,512.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-04,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14316.0,23766.0,162628.0,89766.0,16720.0,1126.0,398.0,516.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-07,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,14134.0,21966.0,131354.0,108990.0,27202.0,1446.0,396.0,512.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-08,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,13714.0,18992.0,82864.0,89770.0,28196.0,1890.0,394.0,504.0,68.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-09,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,13714.0,18992.0,82864.0,92494.0,27470.0,2494.0,576.0,700.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-10,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,13502.0,14830.0,59246.0,79902.0,28244.0,4632.0,572.0,636.0,124.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-11,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,13596.0,13060.0,60394.0,69108.0,25004.0,5104.0,650.0,814.0,126.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-14,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,13164.0,11458.0,63314.0,73482.0,26028.0,4414.0,682.0,852.0,124.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-15,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10768.0,62076.0,69828.0,20462.0,3202.0,744.0,744.0,154.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-16,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10872.0,61484.0,94758.0,33482.0,3636.0,864.0,782.0,118.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-17,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10478.0,57970.0,88010.0,36104.0,3308.0,812.0,734.0,112.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-18,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10108.0,56926.0,97360.0,39764.0,3056.0,790.0,680.0,112.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-21,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,9978.0,61558.0,75962.0,32686.0,3024.0,888.0,718.0,134.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-22,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10240.0,60900.0,80948.0,27888.0,2518.0,840.0,750.0,130.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-23,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10370.0,61648.0,92782.0,28924.0,2638.0,808.0,766.0,118.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-24,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10506.0,60880.0,92498.0,28718.0,2458.0,802.0,772.0,116.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-25,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10502.0,60824.0,90320.0,27656.0,2476.0,792.0,746.0,116.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-04-28,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10788.0,62602.0,85648.0,28056.0,2354.0,786.0,734.0,128.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
