,C.DCE,M.DCE,index,c_standard,m_standard,index_standard,,C,M,,,,,"corr(c,index)","corr(m,index)","corr(c,m)"
2013/7/31,2334,3134,1133.318236,1.677929547,1.307467668,1.133318236,,1309.294299,3787.323067,,,,,,,
2013/8/1,2332,3157,1135.006061,1.676491733,1.317062995,1.135006061,,1308.172367,3815.117717,,,,,,,
2013/8/2,2317,3146,1128.668841,1.665708124,1.312473926,1.128668841,,1299.757879,3801.824623,,,,,,,
2013/8/5,2328,3129,1130.721236,1.673616104,1.305381727,1.130721236,,1305.928504,3781.280752,,,,,,,
2013/8/6,2326,3132,1130.338662,1.672178289,1.306633292,1.130338662,,1304.806572,3784.906141,,,,,,,
2013/8/7,2318,3129,1127.255568,1.666427031,1.305381727,1.127255568,,1300.318845,3781.280752,,,,,,,
2013/8/8,2315,3153,1128.700347,1.664270309,1.315394243,1.128700347,,1298.635948,3810.283864,,,,,,,
2013/8/9,2320,3187,1133.952858,1.667864845,1.32957864,1.133952858,,1301.440777,3851.371607,,,,,,,
2013/8/12,2314,3193,1132.494577,1.663551402,1.332081769,1.132494577,,1298.074982,3858.622385,,,,,,,
2013/8/13,2321,3278,1143.719739,1.668583753,1.367542762,1.143719739,,1302.001743,3961.341741,,,,,,,
2013/8/14,2311,3277,1140.150552,1.66139468,1.367125574,1.140150552,,1296.392084,3960.133277,,,,,,,
2013/8/15,2315,3333,1147.333935,1.664270309,1.39048811,1.147333935,,1298.635948,4027.807206,,,,,,,
2013/8/16,2324,3368,1154.076233,1.670740474,1.405089695,1.154076233,,1303.68464,4070.103411,,,,,,,
2013/8/19,2324,3394,1156.767751,1.670740474,1.415936587,1.156767751,,1303.68464,4101.523449,,,,,,,
2013/8/20,2321,3413,1157.69493,1.668583753,1.423863162,1.15769493,,1302.001743,4124.484247,,,,,,,
2013/8/21,2321,3405,1156.86677,1.668583753,1.420525657,1.15686677,,1302.001743,4114.816543,,,,,,,
2013/8/22,2326,3421,1160.255923,1.672178289,1.427200668,1.160255923,,1304.806572,4134.151951,,,,,,,
2013/8/23,2326,3419,1160.048883,1.672178289,1.426366291,1.160048883,,1304.806572,4131.735025,,,,,,,
2013/8/26,2340,3554,1178.876009,1.682242991,1.482686692,1.178876009,,1312.660094,4294.877531,,,,,,,
2013/8/27,2340,3646,1188.399843,1.682242991,1.521068002,1.188399843,,1312.660094,4406.056127,,,,,,,
2013/8/28,2334,3664,1188.183801,1.677929547,1.528577388,1.188183801,,1309.294299,4427.808462,,,,,,,
2013/8/29,2322,3630,1180.505322,1.66930266,1.514392991,1.180505322,,1302.562709,4386.720719,,,,,,,
2013/8/30,2319,3555,1171.701627,1.667145938,1.48310388,1.171701627,,1300.879811,4296.085994,,,,,,,
2013/9/2,2326,3627,1181.58103,1.672178289,1.513141427,1.18158103,,1304.806572,4383.09533,,,,,,,
2013/9/3,2329,3642,1184.173529,1.674335011,1.519399249,1.184173529,,1306.489469,4401.222275,,,,,,,
2013/9/4,2325,3598,1178.232385,1.671459382,1.50104297,1.178232385,,1304.245606,4348.049903,,,,,,,
2013/9/5,2321,3590,1176.017958,1.668583753,1.497705465,1.176017958,,1302.001743,4338.382199,,,,,,,
2013/9/6,2322,3627,1180.194763,1.66930266,1.513141427,1.180194763,,1302.562709,4383.09533,,,,,,,
2013/9/9,2323,3645,1182.404688,1.670021567,1.520650814,1.182404688,,1303.123674,4404.847664,,,,,,,
2013/9/10,2316,3593,1174.595684,1.664989216,1.49895703,1.174595684,,1299.196913,4342.007588,,,,,,,
2013/9/11,2320,3604,1177.120671,1.667864845,1.503546099,1.177120671,,1301.440777,4355.300681,,,,,,,
2013/9/12,2323,3635,1181.369489,1.670021567,1.516478932,1.181369489,,1303.123674,4392.763034,,,,,,,
2013/9/13,2323,3718,1189.961643,1.670021567,1.551105549,1.189961643,,1303.123674,4493.065464,,,,,,,
2013/9/16,2329,3651,1185.105208,1.674335011,1.523153942,1.185105208,,1306.489469,4412.098443,,,,,,,
2013/9/17,2330,3617,1181.932097,1.675053918,1.508969545,1.181932097,,1307.050435,4371.0107,,,,,,,
2013/9/18,2335,3621,1184.079011,1.678648454,1.510638298,1.184079011,,1309.855265,4375.844552,,,,,,,
2013/9/23,2337,3579,1180.424307,1.680086269,1.493116395,1.180424307,,1310.977196,4325.089106,,,,,,,
2013/9/24,2336,3620,1184.322057,1.679367362,1.51022111,1.184322057,,1310.41623,4374.636089,,,,,,,
2013/9/25,2329,3645,1184.484089,1.674335011,1.520650814,1.184484089,,1306.489469,4404.847664,,,,,,,
2013/9/26,2329,3656,1185.622808,1.674335011,1.525239883,1.185622808,,1306.489469,4418.140758,,,,,,,
2013/9/27,2323,3681,1186.131406,1.670021567,1.535669587,1.186131406,,1303.123674,4448.352333,,,,,,,
2013/9/30,2315,3694,1184.704631,1.664270309,1.541093033,1.184704631,,1298.635948,4464.062352,,,,,,,
2013/10/8,2322,3764,1194.376994,1.66930266,1.570296204,1.194376994,,1302.562709,4548.654762,,,,,,,
2013/10/9,2325,3745,1193.449815,1.671459382,1.562369629,1.193449815,,1304.245606,4525.693965,,,,,,,
2013/10/10,2333,3741,1195.808269,1.67721064,1.560700876,1.195808269,,1308.733333,4520.860113,,,,,,,
2013/10/11,2336,3678,1190.326214,1.679367362,1.534418023,1.190326214,,1312.09193,4444.726944,,,,,,,
2013/10/14,2346,3641,1189.407565,1.686556434,1.518982061,1.189407565,,1317.689592,4400.013812,,,,,,,
2013/10/15,2344.6,3629,1186.989534,1.685549964,1.513975803,1.186989534,,1315.450527,4385.512256,,,,,,,
2013/10/16,2342.2,3614,1183.985883,1.683824587,1.507717981,1.183985883,,1313.771229,4367.385311,,,,,,,
2013/10/17,2346.8,3601,1183.403895,1.68713156,1.502294535,1.183403895,,1314.890761,4351.675292,,,,,,,
2013/10/18,2345,3622,1184.189253,1.685837527,1.511055486,1.184189253,,1312.651696,4377.053015,,,,,,,
2013/10/21,2346,3600,1182.264005,1.686556434,1.501877347,1.182264005,,1313.211462,4350.466829,,,,,,,
2013/10/22,2343,3607,1181.949862,1.684399712,1.504797664,1.181949862,,1311.532164,4358.92607,,,,,,,
2013/10/23,2343,3598,1181.020896,1.684399712,1.50104297,1.181020896,,1311.532164,4348.049903,,,,,,,
2013/10/24,2339,3618,1181.703035,1.681524083,1.509386733,1.181703035,,1309.293099,4372.219163,,,,,,,
2013/10/25,2340,3629,1183.183995,1.682242991,1.513975803,1.183183995,,1309.852865,4385.512256,,,,,,,
2013/10/28,2326,3566,1171.84343,1.672178289,1.48769295,1.17184343,,1302.016139,4309.379087,,,,,,,
2013/10/29,2314,3562,1167.283868,1.663551402,1.486024197,1.167283868,,1295.298945,4304.545235,,,,,,,
2013/10/30,2318,3567,1169.18219,1.666427031,1.488110138,1.16918219,,1297.538009,4310.58755,,,,,,,
2013/10/31,2320,3550,1168.118591,1.667864845,1.481017939,1.168118591,,1298.657542,4290.043679,,,,,,,
2013/11/1,2321,3548,1168.257711,1.668583753,1.480183563,1.168257711,,1299.217308,4278.104782,,,,,,,
2013/11/4,2322,3477.4,1167.982387,1.66930266,1.450730079,1.167982387,,1299.777074,4254.226988,,,,,,,
2013/11/5,2333,3422.4,1173.144371,1.67721064,1.427784731,1.173144371,,1305.934502,4270.145517,,,,,,,
2013/11/6,2344,3359.4,1177.518134,1.68511862,1.401501877,1.177518134,,1312.09193,4267.492429,,,,,,,
2013/11/7,2341,3297.4,1177.428941,1.682961898,1.375636212,1.177428941,,1310.412631,4280.75787,,,,,,,
2013/11/8,2345,3229,1179.066842,1.685837527,1.347100542,1.179066842,,1312.651696,4283.410958,,,,,,,
2013/11/11,2349,3283,1186.238444,1.688713156,1.369628703,1.186238444,,1314.890761,4355.044341,,,,,,,
2013/11/12,2350,3273,1185.530537,1.689432063,1.365456821,1.185530537,,1315.450527,4341.778899,,,,,,,
2013/11/13,2352,3297,1188.797086,1.690869878,1.375469337,1.188797086,,1316.570059,4373.615958,,,,,,,
2013/11/14,2351,3280,1186.631725,1.690150971,1.368377138,1.186631725,,1316.010293,4351.064708,,,,,,,
2013/11/15,2354,3282,1187.91336,1.692307692,1.369211514,1.18791336,,1317.689592,4353.717796,,,,,,,
2013/11/18,2350,3239,1181.912348,1.689432063,1.351272424,1.181912348,,1315.450527,4296.676399,,,,,,,
2013/11/19,2345,3239,1180.131015,1.685837527,1.351272424,1.180131015,,1312.651696,4296.676399,,,,,,,
2013/11/20,2353,3230,1182.023393,1.691588785,1.34751773,1.182023393,,1317.129826,4284.737502,,,,,,,
2013/11/21,2365,3238,1187.149931,1.700215672,1.350855236,1.187149931,,1323.84702,4295.349855,,,,,,,
2013/11/22,2366,3255,1189.315292,1.700934579,1.357947434,1.189315292,,1324.406786,4317.901105,,,,,,,
2013/11/25,2364,3289,1192.220948,1.699496765,1.372131831,1.192220948,,1323.287254,4363.003605,,,,,,,
2013/11/26,2364,3287,1192.008113,1.699496765,1.371297455,1.192008113,,1323.287254,4360.350517,,,,,,,
2013/11/27,2364,3316,1195.094215,1.699496765,1.383395912,1.195094215,,1323.287254,4398.820296,,,,,,,
2013/11/28,2363,3318,1194.950783,1.698777858,1.384230288,1.194950783,,1322.727487,4401.473385,,,,,,,
2013/11/29,2362,3337,1196.616445,1.69805895,1.392156863,1.196616445,,1322.167721,4426.677723,,,,,,,
2013/12/2,2363,3367,1200.165232,1.698777858,1.404672507,1.200165232,,1322.727487,4466.474046,,,,,,,
2013/12/3,2366,3357,1200.169858,1.700934579,1.400500626,1.200169858,,1324.406786,4453.208605,,,,,,,
2013/12/4,2365,3363,1200.452096,1.700215672,1.403003755,1.200452096,,1323.84702,4461.16787,,,,,,,
2013/12/5,2363,3378,1201.335822,1.698777858,1.409261577,1.201335822,,1322.727487,4481.066032,,,,,,,
2013/12/6,2360,3347,1196.968085,1.696621136,1.396328744,1.196968085,,1321.048189,4439.943164,,,,,,,
2013/12/9,2361,3369,1199.665533,1.697340043,1.405506884,1.199665533,,1321.607955,4469.127135,,,,,,,
2013/12/10,2360,3392,1201.756864,1.696621136,1.415102211,1.201756864,,1321.048189,4499.637649,,,,,,,
2013/12/11,2357,3371,1198.453301,1.694464414,1.40634126,1.198453301,,1319.36889,4471.780223,,,,,,,
2013/12/12,2354,3361,1196.320328,1.692307692,1.402169378,1.196320328,,1317.689592,4458.514782,,,,,,,
2013/12/13,2345,3325,1189.282904,1.685837527,1.387150605,1.189282904,,1312.651696,4410.759193,,,,,,,
2013/12/16,2335,3351,1188.487088,1.678648454,1.397997497,1.188487088,,1307.054034,4445.249341,,,,,,,
2013/12/17,2334,3378,1191.004089,1.677929547,1.409261577,1.191004089,,1306.494268,4481.066032,,,,,,,
2013/12/18,2335,3391,1192.74378,1.678648454,1.414685023,1.19274378,,1307.054034,4498.311105,,,,,,,
2013/12/19,2328,3375,1188.547237,1.673616104,1.408010013,1.188547237,,1303.135671,4477.086399,,,,,,,
2013/12/20,2338,3367,1191.258565,1.680805176,1.404672507,1.191258565,,1308.733333,4466.474046,,,,,,,
2013/12/23,2340,3373,1192.609602,1.682242991,1.407175636,1.192609602,,1309.852865,4474.433311,,,,,,,
2013/12/24,2334,3336,1186.534561,1.677929547,1.391739675,1.186534561,,1306.494268,4425.351179,,,,,,,
2013/12/25,2327,3344,1184.892033,1.672897196,1.39507718,1.184892033,,1302.575905,4435.963532,,,,,,,
2013/12/26,2332,3372,1189.653051,1.676491733,1.406758448,1.189653051,,1305.374736,4473.106767,,,,,,,
2013/12/27,2331,3365,1188.551864,1.675772825,1.403838131,1.188551864,,1304.81497,4463.820958,,,,,,,
2013/12/30,2338,3387,1193.386911,1.680805176,1.41301627,1.193386911,,1308.733333,4493.004929,,,,,,,
2013/12/31,2343,3362,1192.507812,1.684399712,1.402586567,1.192507812,,1311.532164,4459.841326,,,,,,,
2014/1/2,2344,3340,1190.522897,1.68511862,1.393408427,1.190522897,,1312.09193,4430.657355,,,,,,,
2014/1/3,2336,3330,1186.608591,1.679367362,1.389236546,1.186608591,,1307.613801,4417.391914,,,,,,,
2014/1/6,2340,3342,1189.310665,1.682242991,1.394242804,1.189310665,,1309.852865,4433.310443,,,,,,,
2014/1/7,2351,3312,1190.037079,1.690150971,1.381727159,1.190037079,,1316.010293,4393.51412,,,,,,,
2014/1/8,2363,3292,1192.183933,1.698777858,1.373383396,1.192183933,,1322.727487,4366.983238,,,,,,,
2014/1/9,2363,3322,1195.376452,1.698777858,1.38589904,1.195376452,,1322.727487,4406.779561,,,,,,,
2014/1/10,2365,3316,1195.450482,1.700215672,1.383395912,1.195450482,,1323.84702,4398.820296,,,,,,,
2014/1/13,2367,3295,1193.928251,1.701653487,1.37463496,1.193928251,,1324.966552,4370.96287,,,,,,,
2014/1/14,2363,3326,1195.802122,1.698777858,1.387567793,1.195802122,,1322.727487,4412.085738,,,,,,,
2014/1/15,2359,3364,1198.420913,1.695902229,1.403420943,1.198420913,,1320.488423,4462.494414,,,,,,,
2014/1/16,2358,3380,1199.767323,1.695183321,1.410095953,1.199767323,,1319.928657,4483.71912,,,,,,,
2014/1/17,2358,3379,1199.660906,1.695183321,1.409678765,1.199660906,,1319.928657,4482.392576,,,,,,,
2014/1/20,2359,3382,1200.336425,1.695902229,1.41093033,1.200336425,,1320.488423,4486.372208,,,,,,,
2014/1/21,2359,3366,1198.633748,1.695902229,1.404255319,1.198633748,,1320.488423,4465.147502,,,,,,,
2014/1/22,2358,3304,1191.679607,1.695183321,1.378389654,1.191679607,,1319.928657,4382.901767,,,,,,,
2014/1/23,2361,3306,1192.961242,1.697340043,1.37922403,1.192961242,,1321.607955,4385.554855,,,,,,,
2014/1/24,2358,3294,1190.615434,1.695183321,1.374217772,1.190615434,,1319.928657,4369.636326,,,,,,,
2014/1/27,2363,3316,1194.737948,1.698777858,1.383395912,1.194737948,,1322.727487,4398.820296,,,,,,,
2014/1/28,2364,3312,1194.668546,1.699496765,1.381727159,1.194668546,,1323.287254,4393.51412,,,,,,,
2014/1/29,2364,3306,1194.030042,1.699496765,1.37922403,1.194030042,,1323.287254,4385.554855,,,,,,,
2014/1/30,2361,3295,1191.790651,1.697340043,1.37463496,1.191790651,,1321.607955,4370.96287,,,,,,,
2014/2/7,2362,3390,1202.256563,1.69805895,1.414267835,1.202256563,,1322.167721,4496.984561,,,,,,,
2014/2/10,2345,3407,1198.009124,1.685837527,1.421360033,1.198009124,,1312.651696,4519.535811,,,,,,,
2014/2/11,2341,3386,1194.349294,1.682961898,1.412599082,1.194349294,,1310.412631,4491.678385,,,,,,,
2014/2/12,2338,3421,1197.0051,1.680805176,1.427200668,1.1970051,,1308.733333,4538.107429,,,,,,,
2014/2/13,2342,3410,1197.259576,1.683680805,1.422611598,1.197259576,,1310.972398,4523.515444,,,,,,,
2014/2/14,2342,3439,1200.345678,1.683680805,1.434710054,1.200345678,,1310.972398,4561.985223,,,,,,,
2014/2/17,2340,3432,1198.888224,1.682242991,1.431789737,1.198888224,,1309.852865,4552.699414,,,,,,,
2014/2/18,2342,3418,1198.110915,1.683680805,1.425949103,1.198110915,,1310.972398,4534.127796,,,,,,,
2014/2/19,2340,3434,1199.101058,1.682242991,1.432624113,1.199101058,,1309.852865,4555.352502,,,,,,,
2014/2/20,2342,3425,1198.855836,1.683680805,1.42886942,1.198855836,,1310.972398,4543.413605,,,,,,,
2014/2/21,2346,3402,1197.833304,1.686556434,1.419274093,1.197833304,,1313.211462,4512.903091,,,,,,,
2014/2/24,2344,3405,1197.440023,1.68511862,1.420525657,1.197440023,,1312.09193,4516.882723,,,,,,,
2014/2/25,2341,3388,1194.562129,1.682961898,1.413433458,1.194562129,,1310.412631,4538.88946,,,,,,,
2014/2/26,2340,3358.6,1192.947606,1.682242991,1.401168127,1.192947606,,1309.852865,4556.769933,,,,,,,
2014/2/27,2342,3336.6,1192.531039,1.683680805,1.391989987,1.192531039,,1310.972398,4538.88946,,,,,,,
2014/2/28,2339,3294,1188.211284,1.681524083,1.374217772,1.188211284,,1309.293099,4489.374302,,,,,,,
2014/3/3,2352,3303.2,1195.454388,1.690869878,1.378055903,1.195454388,,1316.570059,4523.759828,,,,,,,
2014/3/4,2355,3270,1194.495234,1.6930266,1.364205257,1.194495234,,1318.249358,4497.626828,,,,,,,
2014/3/5,2358,3281,1196.748779,1.695183321,1.368794326,1.196748779,,1319.928657,4512.75646,,,,,,,
2014/3/6,2353,3289,1195.812906,1.691588785,1.372131831,1.195812906,,1317.129826,4523.759828,,,,,,,
2014/3/7,2359,3306,1199.784547,1.695902229,1.37922403,1.199784547,,1320.488423,4547.141986,,,,,,,
2014/3/10,2348,3296,1194.769943,1.687994249,1.375052149,1.194769943,,1314.330995,4533.387776,,,,,,,
2014/3/11,2347,3276,1192.269626,1.687275341,1.366708385,1.192269626,,1313.771229,4505.879355,,,,,,,
2014/3/12,2356,3284,1196.353012,1.693745507,1.370045891,1.196353012,,1318.809124,4516.882723,,,,,,,
2014/3/13,2368,3254,1197.442536,1.702372394,1.357530246,1.197442536,,1325.526318,4475.620091,,,,,,,
2014/3/14,2380,3241,1200.352589,1.710999281,1.3521068,1.200352589,,1332.243513,4457.739618,,,,,,,
2014/3/17,2372,3209,1194.057563,1.705248023,1.338756779,1.194057563,,1327.765383,4413.726144,,,,,,,
2014/3/18,2377,3220,1197.028145,1.708842559,1.343345849,1.197028145,,1330.564214,4428.855776,,,,,,,
2014/3/19,2373,3278,1201.805287,1.70596693,1.367542762,1.201805287,,1328.325149,4508.630197,,,,,,,
2014/3/20,2372,3331,1207.122536,1.705248023,1.389653734,1.207122536,,1327.765383,4581.527512,,,,,,,
2014/3/21,2368,3328,1205.367192,1.702372394,1.388402169,1.205367192,,1325.526318,4577.401249,,,,,,,
2014/3/24,2368,3329,1205.474282,1.702372394,1.388819358,1.205474282,,1325.526318,4578.77667,,,,,,,
2014/3/25,2371,3385,1212.546875,1.704529116,1.412181894,1.212546875,,1327.205617,4655.800249,,,,,,,
2014/3/26,2366,3379,1210.111742,1.700934579,1.409678765,1.210111742,,1324.406786,4647.547723,,,,,,,
2014/3/27,2372,3404,1214.940102,1.705248023,1.420108469,1.214940102,,1324.406786,4681.933249,,,,,,,
2014/3/28,2369.2,3382,1212.797084,1.703235083,1.41093033,1.212797084,,1323.844405,4651.673986,,,,,,,
2014/3/31,2363.6,3391,1213.116239,1.699209202,1.414685023,1.213116239,,1323.844405,4664.052775,,,,,,,
2014/4/1,2358.4,3493,1223.35383,1.695470884,1.457238214,1.22335383,,1323.844405,4804.345722,,,,,,,
2014/4/2,2343.4,3523,1221.972357,1.684687275,1.469753859,1.221972357,,1316.533455,4845.608354,,,,,,,
2014/4/3,2342,3491,1218.890371,1.683680805,1.456403838,1.218890371,,1317.095836,4801.59488,,,,,,,
2014/4/4,2348,3507,1222.772083,1.687994249,1.463078849,1.222772083,,1320.47012,4823.601617,,,,,,,
2014/4/8,2353,3491,1222.851588,1.691588785,1.456403838,1.222851588,,1323.282024,4801.59488,,,,,,,
2014/4/9,2352,3518,1225.395746,1.690869878,1.467667918,1.225395746,,1322.719644,4838.731248,,,,,,,
2014/4/10,2353,3499,1223.712112,1.691588785,1.459741343,1.223712112,,1323.282024,4812.598248,,,,,,,
2014/4/11,2348,3470,1218.792159,1.687994249,1.447642887,1.218792159,,1320.47012,4772.711038,,,,,,,
2014/4/14,2352,3476,1220.877994,1.690869878,1.450146016,1.220877994,,1322.719644,4780.963564,,,,,,,
2014/4/15,2356,3486,1223.394092,1.693745507,1.454317897,1.223394092,,1324.969167,4794.717775,,,,,,,
2014/4/16,2355,3519,1226.583644,1.6930266,1.468085106,1.226583644,,1324.406786,4840.106669,,,,,,,
2014/4/17,2356,3558,1231.138809,1.693745507,1.484355444,1.231138809,,1324.969167,4893.74809,,,,,,,
2014/4/18,2353,3571,1231.456829,1.691588785,1.48977889,1.231456829,,1323.282024,4911.628564,,,,,,,
2014/4/21,2346,3566,1228.398227,1.686556434,1.48769295,1.228398227,,1319.345359,4904.751459,,,,,,,
2014/4/22,2356,3556,1230.923678,1.693745507,1.483521068,1.230923678,,1324.969167,4890.997248,,,,,,,
2014/4/23,2357,3549,1230.53083,1.694464414,1.480600751,1.23053083,,1325.531548,4881.369301,,,,,,,
2014/4/24,2357,3547,1230.315699,1.694464414,1.479766375,1.230315699,,1325.531548,4878.618459,,,,,,,
2014/4/25,2361,3575,1234.767977,1.697340043,1.491447643,1.234767977,,1327.781071,4917.130248,,,,,,,
2014/4/28,2367,3656,1245.641448,1.701653487,1.525239883,1.245641448,,1331.155356,5028.539353,,,,,,,
2014/4/29,2366,3647,1244.313247,1.700934579,1.52148519,1.244313247,,1330.592975,5016.160564,,,,,,,
2014/4/30,2371,3669,1248.480242,1.704529116,1.530663329,1.248480242,,1333.404879,5046.419827,,,,,,,
2014/5/5,2376,3612,1244.149561,1.708123652,1.506883605,1.244149561,,1336.216783,4968.020827,,,,,,,
2014/5/6,2372,3601,1241.525897,1.705248023,1.502294535,1.241525897,,1333.96726,4952.891195,,,,,,,
2014/5/7,2371,3591,1240.090131,1.704529116,1.498122653,1.240090131,,1333.404879,4939.136985,,,,,,,
2014/5/8,2368,3599,1239.870324,1.702372394,1.501460159,1.239870324,,1331.717736,4950.140353,,,,,,,
2014/5/9,2365,3613,1240.295909,1.700215672,1.507300793,1.240295909,,1330.030594,4969.396248,,,,,,,
2014/5/12,2367,3627,1242.522047,1.701653487,1.513141427,1.242522047,,1331.155356,4988.652143,,,,,,,
2014/5/13,2369,3616,1242.059048,1.703091301,1.508552357,1.242059048,,1332.280117,4973.522511,,,,,,,
2014/5/14,2364,3662,1245.206509,1.699496765,1.527743012,1.245206509,,1329.468213,5036.791879,,,,,,,
2014/5/15,2358,3689,1245.950114,1.695183321,1.539007092,1.245950114,,1326.093928,5073.928248,,,,,,,
2014/5/16,2354,3685,1244.079409,1.692307692,1.53733834,1.244079409,,1323.844405,5068.426563,,,,,,,
2014/5/19,2353,3700,1245.332781,1.691588785,1.543596162,1.245332781,,1323.282024,5089.057879,,,,,,,
2014/5/20,2356,3738,1250.500603,1.693745507,1.559449312,1.250500603,,1324.969167,5141.323879,,,,,,,
2014/5/21,2357,3738,1250.860714,1.694464414,1.559449312,1.250860714,,1325.531548,5141.323879,,,,,,,
2014/5/22,2368,3816,1263.212041,1.702372394,1.591989987,1.263212041,,1331.717736,5248.606721,,,,,,,
2014/5/23,2367,3838,1265.218372,1.701653487,1.601168127,1.265218372,,1331.155356,5278.865984,,,,,,,
2014/5/26,2365,3852,1266.004068,1.700215672,1.607008761,1.266004068,,1330.030594,5298.121878,,,,,,,
2014/5/27,2367,3799,1261.023317,1.701653487,1.584897789,1.261023317,,1331.155356,5225.224563,,,,,,,
2014/5/28,2368,3794,1260.8456,1.702372394,1.582811848,1.2608456,,1331.717736,5218.347458,,,,,,,
2014/5/29,2389,3826,1271.85002,1.717469446,1.596161869,1.27185002,,1343.527733,5262.360931,,,,,,,
2014/5/30,2389,3848,1274.216461,1.717469446,1.605340008,1.274216461,,1343.527733,5292.620194,,,,,,,
2014/6/3,2380,3843,1270.437638,1.710999281,1.603254068,1.270437638,,1338.466306,5285.743089,,,,,,,
2014/6/4,2381,3807,1266.92539,1.711718188,1.588235294,1.26692539,,1339.028687,5236.227931,,,,,,,
2014/6/5,2378,3789,1263.908879,1.709561467,1.580725907,1.263908879,,1337.341544,5211.470352,,,,,,,
2014/6/6,2376,3730,1256.842292,1.708123652,1.556111806,1.256842292,,1336.216783,5130.320511,,,,,,,
2014/6/9,2374,3761,1259.456602,1.706685838,1.569044639,1.259456602,,1335.092021,5172.958563,,,,,,,
2014/6/10,2379,3757,1260.826893,1.710280374,1.567375887,1.260826893,,1337.903925,5171.478884,,,,,,,
2014/6/11,2385,3706,1263.148527,1.714593817,1.546099291,1.263148527,,1341.27821,5169.999205,,,,,,,
