,BU1402.SHF,BU1403.SHF,BU1404.SHF,BU1405.SHF,BU1406.SHF,BU1407.SHF,BU1408.SHF,BU1409.SHF,BU1410.SHF,BU1411.SHF,BU1412.SHF,BU1501.SHF,BU1502.SHF,BU1503.SHF,BU1504.SHF,BU1505.SHF,BU1506.SHF,BU1507.SHF,BU1508.SHF,BU1509.SHF,BU1510.SHF,BU1511.SHF,BU1512.SHF,BU1601.SHF,BU1602.SHF,BU1603.SHF,BU1604.SHF,BU1605.SHF,BU1606.SHF,BU1607.SHF,BU1608.SHF,BU1609.SHF,BU1610.SHF,BU1611.SHF,BU1612.SHF,BU1701.SHF,BU1702.SHF,BU1703.SHF,BU1704.SHF,BU1705.SHF,BU1706.SHF,BU1707.SHF,BU1708.SHF,BU1709.SHF,BU1710.SHF,BU1711.SHF,BU1712.SHF,BU1801.SHF,BU1802.SHF,BU1803.SHF,BU1804.SHF,BU1805.SHF,BU1806.SHF,BU1809.SHF,BU1812.SHF,BU1903.SHF,BU1906.SHF,BU1909.SHF,BU1912.SHF,BU1807.SHF,BU1808.SHF,BU2003.SHF,BU1810.SHF,WSet: quota exceeded.
2016-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,76.0,2138790.0,10820.0,8.0,146.0,,,87822.0,,,556.0,,,360.0,,,24.0,,,186.0,244.0,,,,,,,,,,
2016-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,0.0,1328252.0,10982.0,10.0,100.0,,,110712.0,,,598.0,,,388.0,,,18.0,,,186.0,214.0,,,,,,,,,,
2016-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,0.0,656974.0,3630.0,2.0,112.0,,,41746.0,,,214.0,,,64.0,,,10.0,,,34.0,82.0,,,,,,,,,,
2016-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,20.0,527332.0,4594.0,0.0,30.0,,,33424.0,,,246.0,,,122.0,,,2.0,,,10.0,44.0,,,,,,,,,,
2016-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,14.0,1318480.0,10440.0,2.0,194.0,,,100030.0,,,900.0,,,372.0,,,12.0,,,110.0,112.0,,,,,,,,,,
2016-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,32.0,826628.0,6686.0,0.0,26.0,,,43398.0,,,528.0,,,132.0,,,10.0,,,40.0,52.0,,,,,,,,,,
2016-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,128.0,928164.0,7562.0,0.0,100.0,,,51208.0,,,674.0,,,58.0,,,2.0,,,88.0,240.0,,,,,,,,,,
2016-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,84.0,1053922.0,11330.0,4.0,62.0,,,50536.0,,,296.0,,,174.0,,,0.0,,,20.0,74.0,,,,,,,,,,
2016-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,36.0,1475788.0,13758.0,0.0,112.0,,,95510.0,,,648.0,,,142.0,,,8.0,,,134.0,154.0,,,,,,,,,,
2016-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,791806.0,17316.0,2.0,108.0,0.0,,60304.0,,,186.0,,,204.0,,,6.0,,,54.0,70.0,,,,,,,,,,
2016-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,1181716.0,18768.0,2.0,152.0,0.0,,110574.0,,,254.0,,,154.0,,,10.0,,,124.0,162.0,,,,,,,,,,
2016-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,2028104.0,37358.0,54.0,196.0,0.0,,149860.0,,,726.0,,,150.0,,,26.0,,,128.0,134.0,,,,,,,,,,
2016-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.0,916266.0,15968.0,0.0,70.0,0.0,,85954.0,,,216.0,,,116.0,,,4.0,,,150.0,128.0,,,,,,,,,,
2016-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,763610.0,12544.0,26.0,182.0,0.0,,112756.0,,,410.0,,,160.0,,,12.0,,,134.0,100.0,,,,,,,,,,
2016-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1460518.0,26528.0,10.0,220.0,0.0,,161092.0,,,1122.0,,,142.0,,,8.0,,,134.0,80.0,,,,,,,,,,
2016-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1722100.0,26628.0,12.0,156.0,0.0,,215488.0,,,640.0,,,208.0,,,24.0,,,122.0,148.0,,,,,,,,,,
2016-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1041730.0,17662.0,4.0,56.0,4.0,,164512.0,,,690.0,,,128.0,,,0.0,,,82.0,182.0,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,1210710.0,20584.0,10.0,102.0,2.0,,175550.0,,,788.0,,,56.0,,,8.0,,,70.0,118.0,,,,,,,,,,
2016-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1270006.0,31470.0,2.0,148.0,0.0,,239574.0,,,820.0,,,126.0,,,14.0,,,46.0,248.0,,,,,,,,,,
2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1256372.0,39620.0,142.0,210.0,0.0,,342128.0,,,1070.0,,,108.0,,,12.0,,,126.0,218.0,,,,,,,,,,
2016-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,1568530.0,68890.0,82.0,284.0,0.0,,490206.0,,,1598.0,,,312.0,,,10.0,,,66.0,282.0,,,,,,,,,,
2016-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,820072.0,31804.0,14.0,90.0,0.0,,222450.0,,,990.0,,,148.0,,,0.0,,,12.0,164.0,,,,,,,,,,
2016-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1170262.0,46826.0,30.0,144.0,0.0,,397100.0,,,2288.0,,,300.0,,,22.0,,,86.0,232.0,,,,,,,,,,
2016-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,896268.0,42104.0,2.0,210.0,0.0,,299704.0,,,530.0,,,86.0,,,8.0,,,68.0,70.0,,,,,,,,,,
2016-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1106554.0,49940.0,8.0,326.0,0.0,,497432.0,,,1356.0,,,116.0,,,10.0,,,106.0,92.0,,,,,,,,,,
2016-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,1033388.0,78306.0,34.0,180.0,0.0,,921144.0,,,2026.0,,,90.0,,,6.0,,,92.0,262.0,,,,,,,,,,
2016-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1213816.0,124382.0,58.0,428.0,0.0,,1408590.0,,,2106.0,,,200.0,,,58.0,,,130.0,286.0,,,,,,,,,,
2016-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,898996.0,137892.0,254.0,626.0,24.0,,1511354.0,,,2944.0,,,366.0,,,388.0,,,200.0,348.0,,,,,,,,,,
2016-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,738250.0,123404.0,254.0,746.0,68.0,,1710012.0,,,6490.0,,,678.0,,,32.0,,,330.0,458.0,,,,,,,,,,
2016-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,304630.0,56692.0,52.0,278.0,6.0,,1090110.0,,,3078.0,,,242.0,,,20.0,,,178.0,288.0,,,,,,,,,,
2016-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247374.0,38810.0,26.0,162.0,2.0,70.0,1240456.0,,,1548.0,,,160.0,,,12.0,,,114.0,82.0,,,,,,,,,,
2016-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186922.0,42284.0,22.0,72.0,8.0,174.0,1053888.0,,,2062.0,,,72.0,,,14.0,,,118.0,58.0,,,,,,,,,,
2016-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130330.0,29024.0,60.0,138.0,0.0,54.0,967566.0,,,1768.0,,,480.0,,,12.0,,,38.0,104.0,,,,,,,,,,
2016-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149598.0,34414.0,254.0,170.0,8.0,234.0,1310426.0,,,2914.0,,,294.0,,,6.0,,,74.0,496.0,,,,,,,,,,
2016-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175236.0,62664.0,124.0,294.0,66.0,842.0,1430114.0,,,9568.0,,,354.0,,,10.0,,,262.0,366.0,,,,,,,,,,
2016-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166336.0,64800.0,200.0,260.0,10.0,682.0,1652108.0,,,5556.0,,,494.0,,,22.0,,,158.0,310.0,,,,,,,,,,
2016-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116222.0,47948.0,80.0,334.0,0.0,462.0,1486792.0,,,3396.0,,,216.0,,,20.0,,,110.0,232.0,,,,,,,,,,
2016-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95782.0,55982.0,20.0,210.0,22.0,534.0,1393032.0,,,5010.0,,,150.0,,,16.0,,,154.0,178.0,,,,,,,,,,
2016-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89210.0,45094.0,44.0,62.0,8.0,978.0,1441558.0,,,3670.0,,,140.0,,,14.0,,,100.0,224.0,,,,,,,,,,
2016-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64082.0,42938.0,8.0,300.0,12.0,2838.0,1361690.0,,,5532.0,,,148.0,,,4.0,,,106.0,150.0,,,,,,,,,,
2016-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75256.0,47186.0,66.0,324.0,12.0,1508.0,1623202.0,,,6550.0,,,314.0,,,14.0,,,172.0,196.0,,,,,,,,,,
2016-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41672.0,45544.0,162.0,184.0,10.0,2070.0,2075150.0,,,6158.0,,,306.0,,,10.0,,,148.0,198.0,,,,,,,,,,
2016-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21024.0,33110.0,50.0,268.0,12.0,2860.0,1233134.0,,,4588.0,,,94.0,,,8.0,,,54.0,160.0,,,,,,,,,,
2016-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19954.0,41350.0,90.0,426.0,16.0,5206.0,1360676.0,,,7616.0,,,232.0,,,4.0,,,178.0,460.0,,,,,,,,,,
2016-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10568.0,30696.0,130.0,296.0,10.0,2624.0,1049410.0,,,5678.0,,,290.0,,,8.0,,,84.0,232.0,,,,,,,,,,
2016-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12964.0,32036.0,50.0,230.0,6.0,4460.0,1294240.0,,,9490.0,,,400.0,,,18.0,,,152.0,232.0,,,,,,,,,,
2016-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7790.0,29940.0,94.0,128.0,4.0,1522.0,886768.0,,,5630.0,,,178.0,,,0.0,,,48.0,98.0,,,,,,,,,,
2016-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9424.0,36490.0,34.0,74.0,8.0,2808.0,1604898.0,,,14288.0,,,258.0,,,10.0,,,130.0,276.0,,,,,,,,,,
2016-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7432.0,33778.0,48.0,430.0,38.0,4452.0,1138960.0,,,13312.0,,,228.0,,,8.0,,,100.0,170.0,,,,,,,,,,
2016-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4872.0,23536.0,14.0,102.0,8.0,1264.0,791020.0,,,7710.0,,,144.0,,,6.0,,,58.0,184.0,,,,,,,,,,
2016-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.0,24706.0,70.0,158.0,20.0,1828.0,894832.0,,,6842.0,,,310.0,,,4.0,,,122.0,226.0,,,,,,,,,,
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0,25948.0,44.0,170.0,22.0,1488.0,896400.0,,,7314.0,,,558.0,,,12.0,,,138.0,250.0,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17412.0,30.0,32.0,6.0,2634.0,942928.0,,,6482.0,,,924.0,,,20.0,,,74.0,268.0,348.0,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31794.0,16.0,254.0,16.0,2484.0,1365748.0,,,10946.0,,,632.0,,,8.0,,,278.0,400.0,302.0,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34392.0,14.0,330.0,6.0,4308.0,1956368.0,,,21144.0,,,736.0,,,14.0,,,336.0,318.0,104.0,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22444.0,40.0,148.0,8.0,3330.0,1348748.0,,,11888.0,,,232.0,,,10.0,,,48.0,136.0,102.0,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14016.0,38.0,180.0,6.0,11492.0,1254588.0,,,8216.0,,,358.0,,,0.0,,,52.0,244.0,56.0,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16512.0,52.0,212.0,24.0,8576.0,1313346.0,,,14040.0,,,616.0,,,28.0,,,78.0,268.0,110.0,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13514.0,22.0,188.0,8.0,6358.0,1297160.0,,,12240.0,,,1908.0,,,38.0,,,54.0,290.0,324.0,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12632.0,18.0,296.0,56.0,7006.0,1532322.0,,,11686.0,,,742.0,,,32.0,,,176.0,282.0,476.0,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9726.0,150.0,750.0,24.0,8124.0,1101560.0,,,12384.0,,,1370.0,,,44.0,,,230.0,362.0,536.0,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12914.0,344.0,898.0,222.0,13564.0,1912888.0,,,32212.0,,,1446.0,,,22.0,,,122.0,200.0,466.0,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5792.0,32.0,1020.0,4.0,10204.0,1271218.0,,,24474.0,,,1372.0,,,30.0,,,94.0,90.0,120.0,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.0,22.0,808.0,38.0,10478.0,1150324.0,,,26198.0,,,746.0,,,146.0,,,172.0,68.0,222.0,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,24.0,646.0,42.0,9568.0,1246914.0,,,21896.0,,,854.0,,,28.0,,,122.0,126.0,150.0,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.0,18.0,188.0,40.0,4744.0,1097738.0,,,13948.0,,,1002.0,,,6.0,,,66.0,18.0,104.0,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.0,2.0,80.0,6.0,6820.0,1538938.0,,,15582.0,,,1758.0,,,8.0,,,120.0,78.0,108.0,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.0,8.0,48.0,0.0,7264.0,1451250.0,,,14532.0,,,1410.0,,,2.0,,,70.0,72.0,54.0,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.0,12.0,148.0,0.0,6306.0,1431284.0,,,22372.0,,,2706.0,,,12.0,,,74.0,100.0,124.0,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.0,2.0,76.0,18.0,9602.0,1717162.0,,,23360.0,,,1458.0,,,12.0,,,98.0,96.0,176.0,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,22.0,28.0,7396.0,1208802.0,,,15384.0,,,650.0,,,2.0,,,26.0,40.0,82.0,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.0,6.0,116.0,70.0,7036.0,1322156.0,,,16152.0,,,886.0,,,8.0,,,52.0,80.0,76.0,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.0,8.0,168.0,2.0,8180.0,1064008.0,,,17288.0,,,824.0,,,6.0,,,74.0,58.0,180.0,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,84.0,4.0,7914.0,1109854.0,10.0,,17610.0,,,1418.0,,,6.0,,,172.0,138.0,62.0,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,158.0,28.0,5132.0,849038.0,2.0,,14164.0,,,1254.0,,,4.0,,,98.0,328.0,218.0,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,92.0,0.0,10076.0,834560.0,0.0,,16790.0,,,772.0,,,0.0,,,32.0,80.0,60.0,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,94.0,6.0,7484.0,953984.0,614.0,,17526.0,,,914.0,,,14.0,,,34.0,70.0,56.0,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,90.0,0.0,5132.0,667384.0,4.0,,12294.0,,,446.0,,,2.0,,,34.0,58.0,56.0,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,8.0,2.0,5014.0,636856.0,0.0,,8918.0,,,614.0,,,0.0,,,34.0,36.0,40.0,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26.0,26.0,4354.0,482304.0,0.0,,9928.0,,,506.0,,,0.0,,,46.0,28.0,12.0,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,30.0,2.0,3868.0,440686.0,0.0,,8326.0,,,320.0,,,6.0,,,18.0,24.0,50.0,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,138.0,2.0,5904.0,469156.0,0.0,,20180.0,,,832.0,,,6.0,,,40.0,52.0,60.0,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,142.0,28.0,2630.0,561190.0,2.0,,14094.0,,,940.0,,,0.0,,,32.0,136.0,140.0,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,46.0,0.0,3028.0,495728.0,4.0,,11170.0,,,1370.0,,,0.0,,,26.0,68.0,30.0,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,80.0,24.0,3426.0,978580.0,10.0,,14890.0,,,896.0,,,6.0,,,80.0,104.0,90.0,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,128.0,8.0,2436.0,714560.0,0.0,,13656.0,,,910.0,,,0.0,,,42.0,148.0,62.0,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,218.0,242.0,5602.0,892050.0,0.0,,23894.0,,,1760.0,,,2.0,,,118.0,128.0,90.0,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,608.0,614.0,10168.0,1270770.0,6.0,,40454.0,,,2598.0,,,14.0,,,234.0,226.0,222.0,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,274.0,28.0,5600.0,624292.0,0.0,,20514.0,,,2142.0,,,6.0,,,86.0,58.0,46.0,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,30.0,7894.0,1190362.0,0.0,,35142.0,,,1496.0,,,8.0,,,58.0,94.0,74.0,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,2.0,6618.0,863988.0,94.0,0.0,30056.0,,,2008.0,,,2.0,,,116.0,86.0,50.0,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,10.0,6018.0,741822.0,2.0,0.0,19934.0,,,1038.0,,,2.0,,,40.0,72.0,98.0,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,18.0,6362.0,1006032.0,30.0,0.0,31306.0,,,1276.0,,,2.0,,,72.0,68.0,104.0,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,4882.0,775316.0,4.0,0.0,30376.0,,,1096.0,,,0.0,,,22.0,50.0,74.0,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,7980.0,1364286.0,2.0,0.0,40544.0,,,656.0,,,6.0,,,56.0,64.0,66.0,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,8118.0,1268384.0,10.0,0.0,41060.0,,,3006.0,,,6.0,,,50.0,182.0,150.0,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,14.0,5000.0,979666.0,6.0,0.0,35522.0,,,1866.0,,,8.0,,,196.0,140.0,102.0,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,8.0,5920.0,1029086.0,6.0,0.0,38846.0,,,1924.0,,,12.0,,,196.0,86.0,182.0,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,42.0,4674.0,789104.0,0.0,20.0,25006.0,,,852.0,,,2.0,,,94.0,46.0,54.0,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,26.0,12262.0,1236178.0,0.0,6.0,46688.0,,,1718.0,,,0.0,,,60.0,76.0,184.0,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,4246.0,919922.0,406.0,2.0,35002.0,,,1052.0,,,0.0,,,64.0,38.0,110.0,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.0,5436.0,900698.0,8.0,4.0,32622.0,,,916.0,,,14.0,,,54.0,60.0,86.0,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,94.0,3892.0,862948.0,2.0,0.0,55160.0,,,1388.0,,,6.0,,,82.0,102.0,98.0,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,2682.0,663238.0,0.0,0.0,25744.0,,,2428.0,,,0.0,,,16.0,58.0,48.0,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,112.0,8400.0,1675160.0,20.0,14.0,86984.0,,,3966.0,,,6.0,,,140.0,334.0,248.0,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,22.0,9160.0,1394214.0,0.0,8.0,90118.0,,,6068.0,,,14.0,,,226.0,468.0,298.0,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,54.0,4820.0,993592.0,4.0,4.0,69738.0,,,3406.0,,,2.0,,,92.0,50.0,124.0,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,98.0,9052.0,1076320.0,0.0,4.0,86002.0,,,8602.0,,,26.0,,,130.0,162.0,102.0,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,6006.0,938012.0,4.0,0.0,62010.0,,,3126.0,,,16.0,,,92.0,176.0,108.0,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,30.0,4050.0,1032238.0,0.0,0.0,79504.0,,,6252.0,,,12.0,,,340.0,100.0,120.0,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3518.0,840262.0,2.0,0.0,65296.0,,,2580.0,,,52.0,,,82.0,248.0,88.0,2.0,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3670.0,814874.0,0.0,0.0,57570.0,,,4920.0,,,8.0,,,116.0,102.0,48.0,2.0,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,4464.0,873942.0,98.0,0.0,64296.0,,,3418.0,,,2.0,,,82.0,28.0,34.0,2.0,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.0,4406.0,864290.0,0.0,0.0,64570.0,,,4808.0,,,26.0,,,154.0,32.0,26.0,0.0,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,6130.0,1121714.0,34.0,0.0,102524.0,,,11964.0,,,24.0,,,170.0,158.0,176.0,0.0,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,5578.0,992454.0,24.0,0.0,82364.0,,,6016.0,,,10.0,,,146.0,110.0,140.0,0.0,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3756.0,678868.0,2.0,0.0,60390.0,,,2908.0,,,0.0,,,30.0,22.0,54.0,0.0,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,5962.0,871810.0,48.0,0.0,95710.0,,,4876.0,,,28.0,,,210.0,216.0,128.0,8.0,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3906.0,833310.0,40.0,0.0,97468.0,,,6468.0,,,8.0,,,102.0,86.0,56.0,6.0,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1382.0,577008.0,10.0,0.0,81338.0,,,2320.0,,,6.0,,,96.0,24.0,118.0,30.0,,,,,,,,
