,TA0702.CZC,TA0703.CZC,TA0704.CZC,TA0705.CZC,TA0706.CZC,TA0707.CZC,TA0708.CZC,TA0709.CZC,TA0710.CZC,TA0711.CZC,TA0712.CZC,TA0801.CZC,TA0802.CZC,TA0803.CZC,TA0804.CZC,TA0805.CZC,TA0806.CZC,TA0807.CZC,TA0808.CZC,TA0809.CZC,TA0810.CZC,TA0811.CZC,TA0812.CZC,TA0901.CZC,TA0902.CZC,TA0903.CZC,TA0904.CZC,TA0905.CZC,TA0906.CZC,TA0907.CZC,TA0908.CZC,TA0909.CZC,TA0910.CZC,TA0911.CZC,TA0912.CZC,TA1001.CZC,TA1002.CZC,TA1003.CZC,TA1004.CZC,TA1005.CZC,TA1006.CZC,TA1007.CZC,TA1008.CZC,TA1009.CZC,TA1010.CZC,TA1011.CZC,TA1012.CZC,TA1101.CZC,TA1102.CZC,TA1103.CZC,TA1104.CZC,TA1105.CZC,TA1106.CZC,TA1107.CZC,TA1108.CZC,TA1109.CZC,TA1110.CZC,TA1111.CZC,TA1112.CZC,TA1201.CZC,TA1202.CZC,TA1203.CZC,TA1204.CZC,TA1205.CZC,TA1206.CZC,TA1207.CZC,TA1208.CZC,TA1209.CZC,TA1210.CZC,TA1211.CZC,TA1212.CZC,TA1301.CZC,TA1302.CZC,TA1303.CZC,TA1304.CZC,TA1305.CZC,TA1306.CZC,TA1307.CZC,TA1308.CZC,TA1309.CZC,TA1310.CZC,TA1311.CZC,TA1312.CZC,TA1401.CZC,TA1402.CZC,TA1403.CZC,TA1404.CZC,TA1405.CZC,TA1406.CZC,TA1407.CZC,TA1408.CZC,TA1409.CZC,TA1410.CZC,TA1411.CZC,TA1412.CZC,TA1501.CZC,TA1502.CZC,TA1503.CZC,TA1504.CZC,TA1505.CZC,TA1506.CZC,TA1507.CZC,TA1508.CZC,TA1509.CZC,TA1510.CZC,TA1511.CZC,TA1512.CZC,TA1601.CZC,TA1602.CZC,TA1603.CZC,TA1604.CZC,TA1605.CZC,TA1606.CZC,TA607.CZC,TA608.CZC,TA609.CZC,TA610.CZC,TA611.CZC,TA612.CZC,TA701.CZC,TA702.CZC,TA703.CZC,TA704.CZC,TA705.CZC,TA706.CZC,TA707.CZC,TA708.CZC,TA709.CZC,TA710.CZC,TA711.CZC,TA712.CZC,TA801.CZC,TA802.CZC,TA803.CZC,TA804.CZC,TA805.CZC,TA806.CZC,TA807.CZC,TA808.CZC,TA809.CZC,TA810.CZC,TA811.CZC,TA812.CZC,TA901.CZC,TA902.CZC,TA903.CZC
2016-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46392.0,0.0,6.0,0.0,2197822.0,440.0,32.0,0.0,42672.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51634.0,0.0,0.0,28.0,2148760.0,844.0,20.0,0.0,40136.0,0.0,4.0,0.0,,,,,,,,,,,,,,,
2016-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33204.0,2.0,0.0,14.0,1707320.0,6.0,22.0,2.0,41376.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2016-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62806.0,0.0,0.0,62.0,2648824.0,1402.0,2.0,0.0,82464.0,0.0,20.0,0.0,,,,,,,,,,,,,,,
2016-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25542.0,0.0,28.0,28.0,1087082.0,4.0,4.0,0.0,42284.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17600.0,22.0,6.0,2.0,1403414.0,88.0,0.0,12.0,27692.0,18.0,8.0,0.0,,,,,,,,,,,,,,,
2016-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46020.0,50.0,2.0,0.0,1319994.0,102.0,0.0,0.0,34784.0,0.0,8.0,0.0,,,,,,,,,,,,,,,
2016-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33766.0,4.0,0.0,0.0,1480422.0,44.0,6.0,0.0,43526.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22862.0,14.0,0.0,6.0,1364872.0,152.0,8.0,2.0,48356.0,2.0,6.0,4.0,,,,,,,,,,,,,,,
2016-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38976.0,0.0,0.0,12.0,2844864.0,96.0,10.0,0.0,85446.0,10.0,28.0,2.0,,,,,,,,,,,,,,,
2016-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23316.0,0.0,0.0,0.0,1833328.0,310.0,0.0,0.0,48648.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2016-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21344.0,0.0,8.0,0.0,1740126.0,276.0,4.0,0.0,56944.0,0.0,8.0,0.0,,,,,,,,,,,,,,,
2017-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12438.0,2.0,0.0,0.0,2106438.0,44.0,2.0,4.0,51152.0,0.0,6.0,0.0,,,,,,,,,,,,,,,
2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18920.0,12.0,50.0,0.0,2028796.0,68.0,8.0,2.0,64122.0,8.0,36.0,326.0,,,,,,,,,,,,,,,
2017-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10436.0,0.0,0.0,4.0,1228500.0,4.0,2.0,0.0,31574.0,4.0,12.0,46.0,,,,,,,,,,,,,,,
2017-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21308.0,0.0,36.0,0.0,996500.0,22.0,0.0,0.0,33838.0,4.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26158.0,0.0,0.0,0.0,1085564.0,0.0,0.0,2.0,35572.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38498.0,0.0,0.0,10.0,1273062.0,66.0,6.0,0.0,44844.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18032.0,0.0,0.0,4.0,1942930.0,94.0,8.0,0.0,121120.0,0.0,0.0,2.0,,,,,,,,,,,,,,,
2017-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15960.0,0.0,0.0,0.0,1566002.0,12.0,6.0,0.0,64394.0,2.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5180.0,0.0,0.0,0.0,1073544.0,14.0,4.0,0.0,50568.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50460.0,2.0,0.0,0.0,1914516.0,16.0,24.0,4.0,91064.0,20.0,0.0,0.0,,,,,,,,,,,,,,,
2017-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,959750.0,4.0,0.0,0.0,66150.0,0.0,0.0,70.0,434.0,,,,,,,,,,,,,,
2017-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1031462.0,34.0,0.0,0.0,29916.0,0.0,0.0,2.0,104.0,,,,,,,,,,,,,,
2017-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,0.0,14.0,1347752.0,18.0,2.0,0.0,60778.0,0.0,0.0,0.0,186.0,,,,,,,,,,,,,,
2017-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,2.0,0.0,1191840.0,10.0,0.0,2.0,44658.0,0.0,0.0,0.0,98.0,,,,,,,,,,,,,,
2017-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,2316242.0,36.0,12.0,0.0,102886.0,0.0,0.0,0.0,1800.0,,,,,,,,,,,,,,
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1239350.0,0.0,6.0,0.0,47882.0,0.0,4.0,4.0,220.0,,,,,,,,,,,,,,
2017-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,0.0,0.0,1906860.0,32.0,0.0,0.0,86606.0,0.0,0.0,0.0,2506.0,,,,,,,,,,,,,,
2017-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,0.0,840984.0,10.0,4.0,8.0,38598.0,0.0,0.0,6.0,538.0,,,,,,,,,,,,,,
2017-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,0.0,1021074.0,4.0,0.0,4.0,60832.0,0.0,2.0,0.0,630.0,,,,,,,,,,,,,,
2017-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,0.0,1824596.0,12.0,0.0,0.0,124040.0,0.0,8.0,0.0,1524.0,,,,,,,,,,,,,,
2017-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,953812.0,10.0,4.0,0.0,61762.0,0.0,0.0,0.0,412.0,,,,,,,,,,,,,,
2017-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,1373554.0,6.0,0.0,0.0,81602.0,0.0,0.0,0.0,788.0,,,,,,,,,,,,,,
2017-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1472198.0,424.0,10.0,4.0,88874.0,2.0,4.0,4.0,1112.0,,,,,,,,,,,,,,
2017-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,4.0,1171938.0,38.0,8.0,2.0,93674.0,0.0,2.0,0.0,6802.0,,,,,,,,,,,,,,
2017-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2446202.0,76.0,0.0,4.0,178894.0,0.0,0.0,0.0,5156.0,,,,,,,,,,,,,,
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1741892.0,20.0,4.0,0.0,169580.0,0.0,0.0,0.0,5496.0,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,0.0,2212260.0,8.0,28.0,2.0,271994.0,0.0,0.0,0.0,3752.0,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,0.0,1768088.0,4.0,10.0,2.0,195868.0,0.0,0.0,0.0,2058.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,296.0,1366998.0,42.0,0.0,4.0,129726.0,4.0,0.0,0.0,1060.0,0.0,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,12.0,1278168.0,2.0,8.0,0.0,105698.0,0.0,0.0,12.0,1330.0,0.0,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1278512.0,50.0,2.0,0.0,146426.0,22.0,0.0,4.0,1160.0,0.0,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,92.0,1399062.0,2.0,2.0,0.0,119290.0,0.0,0.0,0.0,3094.0,0.0,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,28.0,1809188.0,12.0,2.0,0.0,169986.0,4.0,0.0,0.0,3622.0,12.0,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1050566.0,40.0,16.0,0.0,116852.0,0.0,0.0,0.0,926.0,4.0,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,961466.0,0.0,6.0,0.0,140438.0,0.0,0.0,0.0,10464.0,0.0,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,808500.0,0.0,18.0,0.0,98568.0,0.0,0.0,0.0,2914.0,8.0,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,802066.0,8.0,0.0,0.0,118432.0,0.0,0.0,0.0,4984.0,0.0,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.0,946678.0,0.0,28.0,4.0,117600.0,0.0,2.0,2.0,920.0,0.0,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,824402.0,10.0,4.0,0.0,121704.0,0.0,0.0,0.0,1074.0,0.0,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,24.0,993926.0,12.0,0.0,0.0,131420.0,6.0,0.0,0.0,1378.0,0.0,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,949400.0,0.0,0.0,0.0,153916.0,0.0,2.0,0.0,3780.0,0.0,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,1866826.0,140.0,2.0,24.0,308870.0,0.0,0.0,2.0,4598.0,0.0,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,2031948.0,114.0,0.0,80.0,567690.0,0.0,0.0,0.0,7532.0,2.0,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1916710.0,66.0,0.0,4.0,413934.0,0.0,0.0,0.0,7904.0,0.0,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,2074078.0,70.0,0.0,0.0,478010.0,0.0,0.0,0.0,8252.0,0.0,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,8.0,1250456.0,12.0,0.0,8.0,286008.0,0.0,0.0,0.0,3258.0,0.0,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1387964.0,348.0,0.0,10.0,326078.0,0.0,0.0,0.0,3608.0,0.0,0.0,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1199306.0,18.0,0.0,2.0,263162.0,0.0,0.0,0.0,3244.0,0.0,2.0,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,920282.0,124.0,0.0,0.0,229078.0,0.0,0.0,0.0,4598.0,0.0,0.0,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,998972.0,28.0,2.0,16.0,335632.0,0.0,0.0,0.0,14020.0,0.0,0.0,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,742364.0,8.0,0.0,14.0,237044.0,4.0,0.0,0.0,4570.0,0.0,0.0,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1160288.0,14.0,2.0,0.0,414612.0,488.0,0.0,0.0,7412.0,0.0,0.0,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,957966.0,0.0,4.0,10.0,379154.0,8.0,0.0,0.0,13514.0,0.0,0.0,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,912510.0,4.0,4.0,4.0,388776.0,8.0,0.0,0.0,3344.0,0.0,0.0,,,,,,,,,,,,
