,ME1203.CZC,ME1204.CZC,ME1205.CZC,ME1206.CZC,ME1207.CZC,ME1208.CZC,ME1209.CZC,ME1210.CZC,ME1211.CZC,ME1212.CZC,ME1301.CZC,ME1302.CZC,ME1303.CZC,ME1304.CZC,ME1305.CZC,ME1306.CZC,ME1307.CZC,ME1308.CZC,ME1309.CZC,ME1310.CZC,ME1311.CZC,ME1312.CZC,ME1401.CZC,ME1402.CZC,ME1403.CZC,ME1404.CZC,ME1405.CZC,ME1406.CZC,ME1407.CZC,ME1408.CZC,ME1409.CZC,ME1410.CZC,ME1411.CZC,ME1412.CZC,ME1501.CZC,ME1502.CZC,ME1503.CZC,ME1504.CZC,ME1505.CZC,MA1506.CZC,MA1507.CZC,MA1508.CZC,MA1509.CZC,MA1510.CZC,MA1511.CZC,MA1512.CZC,MA1601.CZC,MA1602.CZC,MA1603.CZC,MA1604.CZC,MA1605.CZC,MA1606.CZC,MA607.CZC,MA608.CZC,MA609.CZC,MA610.CZC,MA611.CZC,MA612.CZC,MA701.CZC,MA702.CZC,MA703.CZC,MA704.CZC,MA705.CZC,MA706.CZC,MA707.CZC,MA708.CZC,MA709.CZC,MA710.CZC,MA711.CZC,MA712.CZC,MA801.CZC,MA802.CZC,MA803.CZC,MA804.CZC,MA805.CZC,MA806.CZC,MA807.CZC,MA808.CZC,MA809.CZC,MA810.CZC,MA811.CZC,MA812.CZC,MA901.CZC,MA902.CZC,MA903.CZC
2012-03-27,,0.0,30730.0,10.0,0.0,0.0,2470.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-28,,0.0,35554.0,8.0,0.0,0.0,2656.0,0.0,0.0,0.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-29,,8.0,39000.0,2.0,0.0,0.0,2668.0,0.0,0.0,18.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-30,,0.0,19262.0,0.0,0.0,0.0,1538.0,0.0,0.0,4.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-05,,0.0,16836.0,20.0,0.0,0.0,2318.0,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-06,,0.0,11850.0,4.0,0.0,0.0,2482.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-09,,0.0,13540.0,8.0,0.0,0.0,11226.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-10,,0.0,5460.0,2.0,0.0,0.0,11496.0,0.0,4.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-11,,0.0,2558.0,4.0,0.0,18.0,11010.0,0.0,2.0,4.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-12,,0.0,3004.0,6.0,2.0,0.0,46320.0,0.0,2.0,26.0,66.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-13,,0.0,1428.0,10.0,0.0,2.0,31398.0,0.0,0.0,0.0,82.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-16,,0.0,880.0,2.0,4.0,0.0,56444.0,0.0,0.0,0.0,144.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-17,,0.0,602.0,0.0,0.0,2.0,25636.0,0.0,0.0,10.0,86.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-18,,4.0,946.0,0.0,0.0,0.0,44534.0,0.0,0.0,0.0,148.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-19,,,554.0,0.0,0.0,0.0,44996.0,0.0,0.0,2.0,96.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-20,,,376.0,0.0,0.0,0.0,36326.0,12.0,0.0,0.0,94.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-23,,,340.0,0.0,0.0,0.0,27812.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-24,,,280.0,0.0,0.0,4.0,41252.0,0.0,0.0,4.0,90.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-25,,,456.0,0.0,0.0,8.0,47970.0,2.0,0.0,0.0,210.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-26,,,146.0,0.0,0.0,0.0,21832.0,32.0,0.0,0.0,152.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-04-27,,,142.0,42.0,0.0,10.0,16470.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-02,,,24.0,4.0,0.0,8.0,58036.0,2.0,0.0,0.0,198.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-03,,,24.0,6.0,0.0,0.0,41160.0,6.0,0.0,0.0,118.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-04,,,32.0,0.0,0.0,0.0,43174.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-07,,,30.0,0.0,0.0,0.0,28902.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-08,,,44.0,0.0,0.0,0.0,22476.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-09,,,80.0,0.0,0.0,0.0,29698.0,0.0,0.0,4.0,128.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-10,,,0.0,0.0,0.0,0.0,14206.0,0.0,0.0,42.0,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-11,,,0.0,6.0,0.0,0.0,42128.0,0.0,0.0,4.0,158.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-14,,,10.0,6.0,2.0,0.0,33466.0,2.0,0.0,0.0,188.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-15,,,8.0,0.0,2.0,0.0,36858.0,4.0,0.0,0.0,172.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-16,,,,40.0,0.0,2.0,20308.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-17,,,,0.0,2.0,14.0,60518.0,2.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18,,,,2.0,0.0,0.0,34222.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-21,,,,2.0,0.0,2.0,23914.0,0.0,0.0,6.0,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-22,,,,4.0,2.0,0.0,18074.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-23,,,,18.0,0.0,2.0,28492.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-24,,,,0.0,0.0,0.0,22606.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-25,,,,0.0,0.0,0.0,12756.0,14.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-28,,,,0.0,0.0,0.0,12830.0,2.0,2.0,0.0,72.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-29,,,,0.0,0.0,2.0,11084.0,4.0,10.0,0.0,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-30,,,,0.0,0.0,0.0,18498.0,0.0,2.0,8.0,50.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-31,,,,0.0,0.0,0.0,12834.0,0.0,4.0,0.0,40.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-01,,,,0.0,0.0,0.0,16530.0,6.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-04,,,,0.0,2.0,46.0,32962.0,2.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-05,,,,0.0,2.0,12.0,25952.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-06,,,,0.0,0.0,14.0,20836.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-07,,,,0.0,0.0,0.0,23732.0,0.0,0.0,38.0,94.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-08,,,,0.0,0.0,8.0,22988.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-11,,,,0.0,0.0,0.0,72184.0,4.0,0.0,0.0,280.0,0.0,0.0,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-12,,,,0.0,0.0,0.0,33576.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-13,,,,0.0,0.0,0.0,40854.0,2.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-14,,,,0.0,0.0,2.0,54168.0,2.0,0.0,10.0,310.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-15,,,,,0.0,0.0,41076.0,0.0,0.0,0.0,122.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-18,,,,,0.0,0.0,23336.0,4.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-19,,,,,0.0,16.0,26918.0,0.0,0.0,8.0,134.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-20,,,,,0.0,0.0,19908.0,8.0,0.0,2.0,220.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-21,,,,,0.0,0.0,25144.0,8.0,0.0,2.0,150.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-25,,,,,0.0,2.0,24740.0,0.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-26,,,,,0.0,6.0,40114.0,4.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-27,,,,,0.0,4.0,29920.0,2.0,2.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-28,,,,,0.0,0.0,27076.0,8.0,2.0,2.0,946.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-06-29,,,,,0.0,0.0,44464.0,8.0,0.0,8.0,802.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-02,,,,,0.0,0.0,61884.0,4.0,0.0,0.0,1286.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-03,,,,,0.0,0.0,46604.0,8.0,0.0,0.0,988.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-04,,,,,0.0,28.0,36994.0,4.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-05,,,,,0.0,4.0,24146.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-06,,,,,0.0,0.0,20948.0,12.0,0.0,0.0,448.0,0.0,0.0,0.0,40.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-09,,,,,0.0,0.0,14674.0,12.0,0.0,0.0,420.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-10,,,,,0.0,6.0,16016.0,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-11,,,,,0.0,14.0,19692.0,0.0,0.0,0.0,476.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-12,,,,,0.0,2.0,21890.0,0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-13,,,,,0.0,4.0,33968.0,0.0,0.0,0.0,496.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-16,,,,,,0.0,16888.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-17,,,,,,0.0,31812.0,0.0,0.0,0.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-18,,,,,,4.0,17796.0,0.0,0.0,0.0,782.0,0.0,0.0,0.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-19,,,,,,0.0,13926.0,0.0,0.0,0.0,390.0,0.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-20,,,,,,4.0,47988.0,4.0,0.0,0.0,2322.0,0.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-23,,,,,,0.0,30846.0,0.0,0.0,0.0,3264.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-24,,,,,,0.0,18492.0,0.0,0.0,0.0,2198.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-25,,,,,,2.0,18808.0,0.0,0.0,0.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-26,,,,,,0.0,40444.0,24.0,0.0,0.0,6036.0,0.0,0.0,0.0,4.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-27,,,,,,0.0,28156.0,0.0,0.0,0.0,3470.0,0.0,4.0,0.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-30,,,,,,0.0,20466.0,0.0,0.0,0.0,4366.0,0.0,0.0,0.0,10.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-07-31,,,,,,0.0,18602.0,0.0,0.0,0.0,7280.0,0.0,0.0,0.0,26.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-01,,,,,,0.0,9392.0,0.0,0.0,0.0,5338.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-02,,,,,,0.0,17404.0,0.0,0.0,0.0,6614.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-03,,,,,,0.0,6986.0,0.0,0.0,40.0,8264.0,0.0,0.0,0.0,94.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-06,,,,,,0.0,5842.0,0.0,0.0,2.0,9506.0,0.0,0.0,0.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-07,,,,,,0.0,4720.0,0.0,0.0,2.0,27026.0,0.0,0.0,0.0,32.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-08,,,,,,0.0,2078.0,0.0,0.0,4.0,23526.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-09,,,,,,0.0,1792.0,0.0,0.0,0.0,27578.0,0.0,0.0,0.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-10,,,,,,0.0,2134.0,0.0,0.0,0.0,34542.0,4.0,0.0,0.0,26.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-13,,,,,,0.0,866.0,0.0,0.0,0.0,16572.0,0.0,0.0,0.0,42.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-14,,,,,,0.0,1250.0,0.0,0.0,0.0,46194.0,10.0,44.0,0.0,48.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-15,,,,,,,532.0,0.0,0.0,0.0,39334.0,16.0,0.0,0.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-16,,,,,,,486.0,4.0,0.0,0.0,41042.0,0.0,4.0,0.0,58.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-17,,,,,,,658.0,0.0,0.0,4.0,20572.0,4.0,0.0,0.0,40.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-20,,,,,,,406.0,0.0,0.0,0.0,20924.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-21,,,,,,,1098.0,2.0,0.0,0.0,44304.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-22,,,,,,,300.0,0.0,0.0,0.0,31558.0,4.0,0.0,0.0,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-08-23,,,,,,,76.0,0.0,0.0,0.0,27918.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
