,SM1411.CZC,SM1412.CZC,SM1501.CZC,SM1502.CZC,SM1503.CZC,SM1504.CZC,SM1505.CZC,SM1506.CZC,SM1507.CZC,SM1508.CZC,SM1509.CZC,SM1510.CZC,SM1511.CZC,SM1512.CZC,SM1601.CZC,SM1602.CZC,SM1603.CZC,SM1604.CZC,SM1605.CZC,SM1606.CZC,SM607.CZC,SM608.CZC,SM609.CZC,SM610.CZC,SM611.CZC,SM612.CZC,SM701.CZC,SM702.CZC,SM703.CZC,SM704.CZC,SM705.CZC,SM706.CZC,SM707.CZC,SM708.CZC,SM709.CZC,SM710.CZC,SM711.CZC,SM712.CZC,SM801.CZC,SM802.CZC,SM803.CZC,SM804.CZC,SM805.CZC,SM806.CZC,SM807.CZC,SM808.CZC,SM809.CZC,SM810.CZC,SM811.CZC,SM812.CZC,SM901.CZC,SM902.CZC,SM903.CZC,SM904.CZC
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,164506.0,0.0,0.0,0.0,828.0,0.0,0.0,0.0,40.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,268886.0,0.0,0.0,0.0,2250.0,0.0,0.0,0.0,66.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,147118.0,2.0,0.0,0.0,602.0,0.0,0.0,0.0,14.0,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,155144.0,2.0,0.0,0.0,732.0,0.0,0.0,0.0,38.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,128752.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,174330.0,0.0,0.0,0.0,2970.0,0.0,0.0,0.0,26.0,0.0,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,140560.0,0.0,0.0,0.0,1302.0,0.0,8.0,0.0,28.0,0.0,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,232352.0,0.0,0.0,0.0,2452.0,0.0,0.0,0.0,68.0,0.0,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,119712.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,123776.0,0.0,0.0,0.0,820.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,114760.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,24.0,0.0,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,97476.0,0.0,0.0,0.0,1236.0,0.0,0.0,0.0,52.0,0.0,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,143744.0,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,148.0,0.0,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,97270.0,0.0,0.0,0.0,910.0,0.0,0.0,0.0,38.0,0.0,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,159430.0,0.0,0.0,0.0,2426.0,0.0,0.0,0.0,74.0,0.0,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,138866.0,0.0,0.0,0.0,1114.0,0.0,0.0,0.0,64.0,0.0,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,144162.0,0.0,0.0,0.0,1930.0,0.0,0.0,0.0,44.0,0.0,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,125242.0,0.0,0.0,0.0,1402.0,0.0,0.0,0.0,156.0,0.0,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,151844.0,0.0,0.0,0.0,1054.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,98452.0,0.0,0.0,0.0,746.0,0.0,0.0,4.0,16.0,0.0,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,141258.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,62.0,0.0,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,95234.0,0.0,0.0,0.0,1166.0,0.0,0.0,4.0,50.0,0.0,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,104542.0,0.0,0.0,0.0,1270.0,0.0,0.0,0.0,16.0,0.0,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,107808.0,0.0,0.0,0.0,818.0,0.0,0.0,0.0,14.0,0.0,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,68738.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,8.0,0.0,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,78530.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,234658.0,0.0,0.0,0.0,4438.0,0.0,0.0,0.0,190.0,0.0,0.0,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,304654.0,0.0,0.0,0.0,4306.0,0.0,0.0,0.0,108.0,0.0,0.0,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,129250.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,44.0,0.0,0.0,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,237568.0,0.0,0.0,0.0,3114.0,0.0,0.0,2.0,72.0,0.0,0.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,113300.0,0.0,0.0,10.0,1114.0,0.0,0.0,0.0,38.0,0.0,0.0,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,301330.0,0.0,0.0,2.0,4398.0,0.0,0.0,0.0,28.0,0.0,0.0,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,166698.0,0.0,0.0,2.0,3364.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,246712.0,0.0,0.0,0.0,7184.0,0.0,0.0,0.0,104.0,0.0,0.0,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,124630.0,0.0,0.0,0.0,3328.0,0.0,0.0,0.0,24.0,0.0,0.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,130030.0,0.0,0.0,0.0,9200.0,0.0,0.0,0.0,70.0,0.0,0.0,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152630.0,0.0,0.0,0.0,18838.0,0.0,0.0,0.0,132.0,0.0,0.0,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141972.0,0.0,0.0,0.0,11600.0,0.0,0.0,0.0,40.0,0.0,0.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,86038.0,0.0,0.0,0.0,7832.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,174370.0,0.0,0.0,0.0,47466.0,0.0,0.0,0.0,378.0,0.0,0.0,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,119596.0,0.0,0.0,0.0,18456.0,0.0,0.0,0.0,78.0,0.0,0.0,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156718.0,0.0,0.0,0.0,22928.0,0.0,0.0,0.0,42.0,0.0,4.0,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,96294.0,0.0,0.0,0.0,20018.0,0.0,4.0,0.0,18.0,4.0,16.0,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,175940.0,0.0,0.0,0.0,104138.0,0.0,0.0,0.0,244.0,2.0,0.0,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,147694.0,0.0,0.0,0.0,143902.0,0.0,0.0,0.0,412.0,0.0,0.0,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,98400.0,0.0,0.0,0.0,151206.0,0.0,0.0,0.0,414.0,0.0,0.0,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,23432.0,0.0,0.0,0.0,83648.0,0.0,0.0,0.0,112.0,0.0,0.0,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29574.0,0.0,0.0,0.0,162716.0,0.0,0.0,0.0,916.0,0.0,0.0,0.0,,,,,,,,
2017-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23534.0,0.0,0.0,0.0,237420.0,0.0,0.0,0.0,748.0,0.0,0.0,0.0,,,,,,,,
2017-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17704.0,0.0,0.0,0.0,192816.0,0.0,0.0,0.0,884.0,2.0,0.0,0.0,,,,,,,,
2017-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17404.0,0.0,0.0,0.0,144538.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,,,,,,,,
2017-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14084.0,0.0,0.0,0.0,211858.0,0.0,0.0,0.0,444.0,4.0,0.0,0.0,,,,,,,,
2017-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8166.0,0.0,0.0,2.0,321400.0,0.0,0.0,0.0,1418.0,0.0,0.0,0.0,,,,,,,,
2017-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8300.0,0.0,0.0,0.0,315804.0,0.0,0.0,0.0,1222.0,0.0,0.0,0.0,,,,,,,,
2017-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.0,0.0,0.0,0.0,168942.0,0.0,0.0,0.0,684.0,0.0,0.0,0.0,,,,,,,,
2017-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.0,0.0,0.0,0.0,104958.0,0.0,0.0,0.0,516.0,2.0,0.0,0.0,,,,,,,,
2017-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,0.0,0.0,0.0,248582.0,0.0,0.0,0.0,1342.0,0.0,0.0,0.0,,,,,,,,
2017-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.0,0.0,0.0,0.0,252500.0,0.0,0.0,0.0,1170.0,0.0,0.0,0.0,,,,,,,,
2017-08-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1068.0,0.0,0.0,0.0,167916.0,0.0,0.0,0.0,702.0,0.0,0.0,0.0,,,,,,,,
2017-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.0,0.0,0.0,0.0,116318.0,0.0,0.0,0.0,526.0,0.0,0.0,0.0,,,,,,,,
2017-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,0.0,0.0,120834.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0,,,,,,,,
2017-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,0.0,0.0,0.0,160352.0,0.0,0.0,0.0,1568.0,0.0,0.0,0.0,,,,,,,,
2017-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,0.0,0.0,0.0,112760.0,0.0,0.0,0.0,1168.0,0.0,0.0,0.0,,,,,,,,
2017-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,0.0,0.0,0.0,80538.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,,,,,,,,
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.0,0.0,0.0,0.0,124478.0,0.0,0.0,0.0,608.0,0.0,0.0,0.0,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,0.0,0.0,6.0,225974.0,0.0,0.0,0.0,1054.0,2.0,0.0,0.0,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,0.0,0.0,0.0,144410.0,0.0,0.0,0.0,662.0,0.0,0.0,0.0,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,0.0,0.0,0.0,116204.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,0.0,0.0,0.0,133340.0,0.0,0.0,0.0,546.0,0.0,0.0,0.0,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,0.0,0.0,0.0,196594.0,0.0,0.0,0.0,514.0,0.0,0.0,0.0,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,133102.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,2.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,280500.0,0.0,0.0,0.0,670.0,0.0,0.0,0.0,2.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,326310.0,0.0,0.0,0.0,1348.0,0.0,0.0,6.0,0.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,217006.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,2.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,28.0,326394.0,0.0,0.0,2.0,992.0,2.0,0.0,0.0,12.0,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,24.0,311548.0,0.0,0.0,0.0,1610.0,0.0,0.0,0.0,26.0,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,267738.0,0.0,0.0,0.0,948.0,0.0,0.0,0.0,8.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,227846.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,6.0,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,128384.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,2.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,161448.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,2.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,85274.0,0.0,0.0,0.0,310.0,0.0,0.0,0.0,0.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,34.0,159304.0,0.0,0.0,0.0,752.0,0.0,0.0,0.0,0.0,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,104104.0,0.0,0.0,0.0,1046.0,0.0,0.0,0.0,12.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,96236.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,4.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,93770.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,149508.0,0.0,0.0,0.0,620.0,2.0,0.0,0.0,2.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,80768.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,2.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,90484.0,0.0,0.0,0.0,572.0,0.0,0.0,0.0,2.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,121020.0,0.0,0.0,0.0,872.0,0.0,0.0,0.0,2.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,89260.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,2.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,142486.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,24.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,156356.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,16.0,0.0,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,106282.0,0.0,0.0,0.0,2054.0,0.0,0.0,0.0,18.0,0.0,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,96646.0,0.0,0.0,0.0,1378.0,0.0,0.0,0.0,8.0,0.0,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,214224.0,2.0,0.0,0.0,3622.0,0.0,2.0,0.0,16.0,0.0,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,195502.0,0.0,0.0,2.0,2792.0,0.0,2.0,0.0,34.0,0.0,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,135364.0,2.0,0.0,0.0,2822.0,0.0,0.0,0.0,42.0,0.0,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,144992.0,0.0,0.0,0.0,3922.0,0.0,2.0,0.0,2.0,0.0,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,91678.0,0.0,0.0,0.0,2240.0,0.0,0.0,0.0,26.0,0.0,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,91970.0,0.0,0.0,0.0,3510.0,0.0,0.0,0.0,16.0,0.0,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,76748.0,0.0,0.0,0.0,1572.0,0.0,0.0,0.0,4.0,0.0,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,189150.0,0.0,0.0,0.0,6742.0,0.0,0.0,0.0,88.0,0.0,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,104914.0,0.0,0.0,0.0,3172.0,0.0,0.0,0.0,8.0,0.0,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,96924.0,0.0,0.0,0.0,4010.0,0.0,0.0,0.0,2.0,0.0,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,149260.0,0.0,0.0,0.0,7772.0,0.0,0.0,0.0,8.0,0.0,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,120550.0,0.0,0.0,0.0,6054.0,0.0,0.0,0.0,10.0,0.0,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,70610.0,0.0,0.0,0.0,3850.0,0.0,0.0,0.0,2.0,0.0,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,89830.0,2.0,0.0,0.0,3696.0,0.0,0.0,0.0,2.0,0.0,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,239060.0,0.0,0.0,0.0,10092.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,115330.0,2.0,0.0,0.0,4282.0,0.0,0.0,0.0,46.0,0.0,0.0,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,287900.0,0.0,0.0,0.0,15554.0,22.0,0.0,0.0,78.0,0.0,8.0,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122712.0,0.0,0.0,0.0,7990.0,0.0,0.0,0.0,32.0,0.0,0.0,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,99504.0,0.0,0.0,0.0,4992.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,144102.0,0.0,0.0,0.0,9064.0,0.0,0.0,0.0,58.0,0.0,0.0,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,164650.0,0.0,0.0,0.0,13736.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,101534.0,0.0,0.0,0.0,6422.0,0.0,0.0,0.0,16.0,26.0,0.0,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,192472.0,0.0,0.0,0.0,14218.0,0.0,0.0,0.0,12.0,0.0,0.0,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,155622.0,0.0,0.0,0.0,14822.0,0.0,0.0,0.0,18.0,0.0,0.0,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,156838.0,0.0,0.0,0.0,6780.0,0.0,0.0,0.0,10.0,0.0,0.0,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,126244.0,0.0,0.0,0.0,7368.0,0.0,0.0,0.0,14.0,0.0,0.0,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,79604.0,0.0,0.0,0.0,9054.0,0.0,0.0,0.0,6.0,0.0,0.0,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,35888.0,0.0,0.0,0.0,26112.0,0.0,0.0,0.0,606.0,0.0,0.0,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,556600.0,0.0,0.0,0.0,92908.0,0.0,0.0,0.0,1138.0,0.0,0.0,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,444508.0,0.0,0.0,0.0,73972.0,0.0,0.0,0.0,1020.0,0.0,10.0,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,375866.0,0.0,0.0,0.0,53826.0,0.0,0.0,0.0,488.0,0.0,4.0,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,326122.0,0.0,0.0,0.0,101762.0,0.0,0.0,0.0,508.0,0.0,4.0,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,365042.0,0.0,0.0,0.0,100372.0,0.0,0.0,0.0,928.0,0.0,0.0,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,292870.0,0.0,0.0,0.0,74172.0,0.0,0.0,0.0,510.0,0.0,4.0,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,159974.0,0.0,0.0,0.0,35490.0,0.0,0.0,0.0,324.0,0.0,4.0,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,370646.0,0.0,0.0,0.0,77640.0,0.0,0.0,0.0,824.0,0.0,0.0,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292380.0,0.0,0.0,0.0,82528.0,0.0,0.0,0.0,620.0,0.0,4.0,0.0,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249742.0,0.0,0.0,0.0,84704.0,0.0,0.0,0.0,1198.0,0.0,0.0,0.0,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140176.0,0.0,0.0,0.0,101034.0,0.0,0.0,0.0,710.0,0.0,0.0,0.0,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83760.0,0.0,0.0,0.0,55994.0,0.0,0.0,0.0,284.0,0.0,0.0,0.0,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229076.0,0.0,0.0,0.0,261818.0,0.0,0.0,0.0,1524.0,0.0,0.0,0.0,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65498.0,0.0,0.0,0.0,132836.0,0.0,0.0,0.0,982.0,0.0,0.0,0.0,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32514.0,0.0,0.0,0.0,180002.0,0.0,0.0,0.0,968.0,0.0,0.0,0.0,,,,
