,AL1501.SHF,AL1502.SHF,AL1503.SHF,AL1504.SHF,AL1505.SHF,AL1506.SHF,AL1507.SHF,AL1508.SHF,AL1509.SHF,AL1510.SHF,AL1511.SHF,AL1512.SHF,AL1601.SHF,AL1602.SHF,AL1603.SHF,AL1604.SHF,AL1605.SHF,AL1606.SHF,AL1607.SHF,AL1608.SHF,AL1609.SHF,AL1610.SHF,AL1611.SHF,AL1612.SHF,AL1701.SHF,AL1702.SHF,AL1703.SHF,AL1704.SHF,AL1705.SHF,AL1706.SHF,AL1707.SHF,AL1708.SHF,AL1709.SHF,AL1710.SHF,AL1711.SHF,AL1712.SHF,AL1801.SHF,AL1802.SHF,AL1803.SHF,AL1804.SHF,AL1805.SHF,AL1806.SHF,AL1807.SHF,AL1808.SHF,AL1809.SHF,AL1810.SHF,AL1811.SHF,AL1812.SHF,AL1901.SHF,AL1902.SHF,AL1903.SHF,AL1904.SHF
2017-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,14245.0,14340.0,14435.0,14495.0,14545.0,14590.0,14645.0,14715.0,14730.0,14740.0,14765.0,14805.0,,,,,,,,,,,,,,,
2017-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,14325.0,14495.0,14500.0,14560.0,14615.0,14655.0,14715.0,14785.0,14790.0,14820.0,14805.0,14870.0,,,,,,,,,,,,,,,
2017-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,14490.0,14580.0,14645.0,14690.0,14730.0,14775.0,14820.0,14835.0,14900.0,14880.0,14940.0,15040.0,,,,,,,,,,,,,,
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,14315.0,14415.0,14480.0,14535.0,14580.0,14610.0,14680.0,14880.0,14695.0,14750.0,14760.0,14875.0,,,,,,,,,,,,,,
2017-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,14100.0,14195.0,14280.0,14360.0,14410.0,14465.0,14535.0,14535.0,14585.0,14570.0,14660.0,14690.0,,,,,,,,,,,,,,
2017-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,14270.0,14375.0,14455.0,14535.0,14590.0,14635.0,14680.0,14715.0,14730.0,14790.0,14905.0,14880.0,,,,,,,,,,,,,,
2017-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,14200.0,14305.0,14385.0,14450.0,14500.0,14550.0,14605.0,14625.0,14665.0,14545.0,14760.0,14760.0,,,,,,,,,,,,,,
2017-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,14100.0,14190.0,14250.0,14315.0,14340.0,14425.0,14960.0,14445.0,14495.0,14540.0,14600.0,,,,,,,,,,,,,,
2017-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,13845.0,13940.0,14030.0,14100.0,14145.0,14295.0,14245.0,14335.0,14325.0,14355.0,14450.0,14450.0,,,,,,,,,,,,,,
2017-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,13810.0,13910.0,14000.0,14070.0,14135.0,14195.0,14260.0,14300.0,14330.0,14410.0,14475.0,14570.0,,,,,,,,,,,,,,
2017-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,13855.0,14030.0,14040.0,14125.0,14185.0,14245.0,14310.0,14395.0,14440.0,14465.0,14600.0,14615.0,,,,,,,,,,,,,,
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,14135.0,14250.0,14335.0,14415.0,14465.0,14510.0,14605.0,14590.0,14715.0,14770.0,14790.0,14845.0,,,,,,,,,,,,,,
2017-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,14180.0,14295.0,14390.0,14465.0,14525.0,14570.0,14625.0,14655.0,14740.0,14745.0,14820.0,14850.0,,,,,,,,,,,,,,
2017-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,14030.0,14180.0,14255.0,14320.0,14380.0,14415.0,14485.0,14595.0,14550.0,14585.0,14665.0,14715.0,,,,,,,,,,,,,,
2017-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,14040.0,14160.0,14255.0,14315.0,14380.0,14430.0,14475.0,14540.0,14415.0,14490.0,14675.0,14700.0,,,,,,,,,,,,,,
2017-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,13720.0,13825.0,13920.0,13995.0,14055.0,14115.0,14190.0,14220.0,14290.0,14315.0,14390.0,14455.0,,,,,,,,,,,,,,
2017-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,13750.0,13865.0,13960.0,14035.0,14095.0,14150.0,14190.0,14220.0,14260.0,14380.0,14465.0,14425.0,,,,,,,,,,,,,,
2017-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,13685.0,13790.0,13890.0,13965.0,14030.0,14055.0,14110.0,14125.0,14120.0,14250.0,14205.0,14360.0,,,,,,,,,,,,,,
2017-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,14330.0,13870.0,13970.0,14040.0,14085.0,14135.0,14195.0,14240.0,14300.0,14345.0,14435.0,14435.0,,,,,,,,,,,,,,
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,13950.0,14050.0,14110.0,14165.0,14205.0,14250.0,14315.0,14320.0,14415.0,14480.0,14475.0,,,,,,,,,,,,,,
2017-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,13800.0,13860.0,13950.0,14015.0,14060.0,14085.0,14165.0,14150.0,14265.0,14270.0,14200.0,14430.0,,,,,,,,,,,,,,
2017-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,13615.0,13700.0,13780.0,13840.0,13895.0,13940.0,13990.0,14040.0,14095.0,14170.0,14230.0,14265.0,,,,,,,,,,,,,,
2017-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,13890.0,13985.0,14050.0,14095.0,14130.0,14170.0,14225.0,14290.0,14340.0,14390.0,14400.0,14430.0,,,,,,,,,,,,,
2017-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,13930.0,14025.0,14090.0,14125.0,14165.0,14210.0,14240.0,14290.0,14340.0,14340.0,14390.0,14360.0,,,,,,,,,,,,,
2017-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,13820.0,13910.0,13980.0,14030.0,14065.0,14105.0,14135.0,14170.0,14225.0,14270.0,14290.0,14335.0,,,,,,,,,,,,,
2017-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,13800.0,13900.0,13970.0,14030.0,14075.0,14140.0,14175.0,14200.0,14255.0,14300.0,14340.0,14395.0,,,,,,,,,,,,,
2017-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,13885.0,13980.0,14060.0,14120.0,14165.0,14215.0,14270.0,14280.0,14340.0,14390.0,14435.0,14465.0,,,,,,,,,,,,,
2017-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,13850.0,13910.0,13990.0,14045.0,14085.0,14140.0,14170.0,14200.0,14255.0,14295.0,14335.0,14365.0,,,,,,,,,,,,,
2017-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,13765.0,13845.0,13925.0,13980.0,14015.0,14050.0,14100.0,14130.0,14155.0,14240.0,14250.0,14295.0,,,,,,,,,,,,,
2017-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,13705.0,13805.0,13890.0,13960.0,14000.0,14045.0,14090.0,14075.0,14095.0,14135.0,14255.0,14280.0,,,,,,,,,,,,,
2017-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,13655.0,13750.0,13840.0,13905.0,13965.0,14015.0,14040.0,14075.0,14120.0,14200.0,14215.0,14250.0,,,,,,,,,,,,,
2017-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,13795.0,13895.0,13960.0,14025.0,14080.0,14135.0,14195.0,14225.0,14295.0,14275.0,14335.0,14395.0,,,,,,,,,,,,,
2017-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805.0,13910.0,13985.0,14045.0,14090.0,14135.0,14195.0,14240.0,14285.0,14315.0,14360.0,14390.0,,,,,,,,,,,,,
2017-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,13885.0,14000.0,14100.0,14135.0,14175.0,14235.0,14265.0,14300.0,14375.0,14370.0,14410.0,14440.0,,,,,,,,,,,,,
2017-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,14080.0,14185.0,14275.0,14330.0,14375.0,14430.0,14465.0,14520.0,14555.0,14585.0,14605.0,14660.0,,,,,,,,,,,,,
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,14155.0,14270.0,14350.0,14400.0,14440.0,14480.0,14535.0,14550.0,14595.0,14620.0,14650.0,14685.0,,,,,,,,,,,,,
2017-04-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,14030.0,14145.0,14220.0,14285.0,14315.0,14375.0,14380.0,14395.0,14420.0,14535.0,14495.0,14530.0,,,,,,,,,,,,,
2017-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,14075.0,14180.0,14270.0,14330.0,14370.0,14425.0,14465.0,14480.0,14540.0,14535.0,14550.0,14605.0,,,,,,,,,,,,,
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,13935.0,14065.0,14150.0,14220.0,14260.0,14330.0,14325.0,14325.0,14400.0,14400.0,14460.0,14490.0,,,,,,,,,,,,,
2017-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,13920.0,14015.0,14110.0,14190.0,14245.0,14300.0,14335.0,14395.0,14435.0,14440.0,14485.0,14505.0,,,,,,,,,,,,,
2017-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,13985.0,14080.0,14180.0,14255.0,14310.0,14365.0,14400.0,14400.0,14500.0,14515.0,14550.0,14600.0,,,,,,,,,,,,,
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,14070.0,14165.0,14265.0,14340.0,14400.0,14440.0,14490.0,14560.0,14560.0,14605.0,14660.0,14675.0,,,,,,,,,,,,,
2017-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,14605.0,14745.0,14995.0,14930.0,14990.0,15040.0,15050.0,15115.0,15110.0,15125.0,15140.0,15195.0,,,,,,,,,,,,,
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14525.0,14615.0,14690.0,14750.0,14795.0,14805.0,14830.0,14875.0,14885.0,14935.0,14990.0,15045.0,,,,,,,,,,,,
2017-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14425.0,14530.0,14595.0,14660.0,14690.0,14720.0,14780.0,14820.0,14820.0,14765.0,14900.0,14935.0,,,,,,,,,,,,
2017-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14265.0,14360.0,14435.0,14485.0,14535.0,14585.0,14615.0,14670.0,14700.0,14730.0,14765.0,14750.0,,,,,,,,,,,,
2017-04-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14385.0,14480.0,14555.0,14610.0,14665.0,14705.0,14735.0,14800.0,14800.0,14855.0,14905.0,14920.0,,,,,,,,,,,,
2017-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14285.0,14380.0,14450.0,14525.0,14560.0,14590.0,14620.0,14700.0,14700.0,14725.0,14795.0,14845.0,,,,,,,,,,,,
2017-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14365.0,14460.0,14530.0,14590.0,14640.0,14665.0,14690.0,14725.0,14750.0,14765.0,14800.0,14840.0,,,,,,,,,,,,
2017-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14405.0,14500.0,14570.0,14615.0,14660.0,14685.0,14705.0,14765.0,14815.0,14820.0,14850.0,14830.0,,,,,,,,,,,,
2017-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14350.0,14450.0,14520.0,14575.0,14615.0,14635.0,14635.0,14635.0,14680.0,14650.0,14715.0,14725.0,,,,,,,,,,,,
2017-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14310.0,14395.0,14495.0,14520.0,14560.0,14585.0,14560.0,14580.0,14550.0,14565.0,14640.0,14630.0,,,,,,,,,,,,
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14060.0,14155.0,14235.0,14305.0,14360.0,14390.0,14420.0,14440.0,14445.0,14490.0,14530.0,14530.0,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900.0,13985.0,14055.0,14135.0,14190.0,14465.0,14280.0,14310.0,14345.0,14415.0,14435.0,14415.0,,,,,,,,,,,,
2017-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13890.0,13975.0,14050.0,14130.0,14175.0,14245.0,14295.0,14335.0,14330.0,14380.0,14420.0,14405.0,,,,,,,,,,,,
2017-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13945.0,14015.0,14090.0,14155.0,14200.0,14230.0,14280.0,14310.0,14345.0,14400.0,14515.0,14470.0,,,,,,,,,,,,
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13930.0,14025.0,14085.0,14145.0,14190.0,14230.0,14260.0,14255.0,14285.0,14320.0,14280.0,14350.0,,,,,,,,,,,,
2017-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13740.0,13825.0,13890.0,13950.0,14015.0,14060.0,14105.0,14115.0,14120.0,14190.0,14240.0,14270.0,,,,,,,,,,,,
2017-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13745.0,13815.0,13870.0,13930.0,13990.0,14050.0,14080.0,14160.0,14115.0,14155.0,14300.0,14250.0,,,,,,,,,,,,
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13770.0,13950.0,13940.0,14060.0,14065.0,14070.0,14115.0,14160.0,14175.0,14175.0,14200.0,14260.0,,,,,,,,,,,,
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13830.0,13890.0,13935.0,13980.0,14075.0,14050.0,14080.0,14145.0,14130.0,14150.0,14205.0,14270.0,,,,,,,,,,,,
2017-05-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13880.0,13955.0,14025.0,14070.0,14115.0,14155.0,14185.0,14215.0,14230.0,14250.0,14245.0,14205.0,,,,,,,,,,,,
2017-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,14060.0,14120.0,14155.0,14190.0,14205.0,14160.0,14250.0,14285.0,14295.0,14320.0,,,,,,,,,,,,
2017-05-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14020.0,14080.0,14130.0,14165.0,14180.0,14200.0,14210.0,14250.0,14250.0,14300.0,14320.0,14340.0,,,,,,,,,,,
2017-05-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14060.0,14120.0,14170.0,14225.0,14250.0,14250.0,14205.0,14265.0,14205.0,14315.0,14340.0,14320.0,,,,,,,,,,,
2017-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14025.0,14090.0,14145.0,14185.0,14220.0,14230.0,14215.0,14270.0,14285.0,14325.0,14320.0,14370.0,,,,,,,,,,,
2017-05-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14090.0,14170.0,14235.0,14285.0,14295.0,14310.0,14285.0,14395.0,14345.0,14420.0,14430.0,14470.0,,,,,,,,,,,
2017-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13965.0,14030.0,14080.0,14135.0,14165.0,14185.0,14215.0,14240.0,14225.0,14270.0,14310.0,14480.0,,,,,,,,,,,
2017-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000.0,14065.0,14120.0,14180.0,14210.0,14235.0,14250.0,14225.0,14280.0,14320.0,14350.0,14400.0,,,,,,,,,,,
2017-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14050.0,14130.0,14190.0,14240.0,14285.0,14305.0,14320.0,14285.0,14455.0,14400.0,14440.0,14390.0,,,,,,,,,,,
2017-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14060.0,14140.0,14195.0,14250.0,14295.0,14315.0,14340.0,14360.0,14390.0,14400.0,14445.0,14445.0,,,,,,,,,,,
2017-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13950.0,14025.0,14085.0,14150.0,14195.0,14235.0,14260.0,14315.0,14300.0,14330.0,14315.0,14350.0,,,,,,,,,,,
2017-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13815.0,13890.0,13955.0,14020.0,14080.0,14125.0,14150.0,14360.0,14195.0,14225.0,14275.0,14305.0,,,,,,,,,,,
2017-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13795.0,13875.0,13940.0,14005.0,14060.0,14090.0,14135.0,14155.0,14195.0,14230.0,14255.0,14265.0,,,,,,,,,,,
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13805.0,13880.0,13945.0,14005.0,14060.0,14100.0,14145.0,14155.0,14235.0,14235.0,14285.0,14295.0,,,,,,,,,,,
2017-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13710.0,13775.0,13845.0,13915.0,13965.0,14000.0,14000.0,14045.0,14095.0,14150.0,14185.0,14225.0,,,,,,,,,,,
2017-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13675.0,13750.0,13815.0,13885.0,13955.0,14005.0,14030.0,14065.0,14060.0,14125.0,14145.0,14175.0,,,,,,,,,,,
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13725.0,13805.0,13870.0,13930.0,13990.0,14025.0,14065.0,14110.0,14120.0,14195.0,14275.0,14270.0,,,,,,,,,,,
2017-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13720.0,13800.0,13865.0,13925.0,13985.0,14045.0,14075.0,14110.0,14160.0,14150.0,14230.0,14245.0,,,,,,,,,,,
2017-06-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13710.0,13800.0,13870.0,13925.0,13980.0,14015.0,14060.0,14100.0,14080.0,14190.0,14240.0,14220.0,,,,,,,,,,,
2017-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13635.0,13730.0,13795.0,13855.0,13920.0,13965.0,14010.0,14145.0,14040.0,14125.0,14170.0,,,,,,,,,,,,
2017-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13605.0,13700.0,13770.0,13835.0,13900.0,13945.0,14005.0,14060.0,14055.0,14080.0,14165.0,14220.0,,,,,,,,,,,
2017-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13545.0,13645.0,13710.0,13775.0,13850.0,13885.0,13935.0,13945.0,14015.0,14080.0,14135.0,14180.0,,,,,,,,,,,
2017-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13565.0,13640.0,13715.0,13785.0,13835.0,13890.0,13860.0,13960.0,14010.0,14045.0,14105.0,,,,,,,,,,,
2017-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13745.0,13820.0,13885.0,13955.0,14005.0,14055.0,14080.0,14100.0,14145.0,14290.0,14275.0,14305.0,,,,,,,,,,
2017-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13950.0,14030.0,14105.0,14175.0,14215.0,14255.0,14300.0,14340.0,14340.0,14375.0,14440.0,14445.0,,,,,,,,,,
2017-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13920.0,13995.0,14070.0,14140.0,14190.0,14235.0,14240.0,14275.0,14280.0,14340.0,14405.0,14435.0,,,,,,,,,,
2017-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13910.0,13985.0,14050.0,14120.0,14165.0,14215.0,14265.0,14270.0,14260.0,14310.0,14375.0,14345.0,,,,,,,,,,
2017-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13885.0,13950.0,14000.0,14070.0,14105.0,14110.0,14130.0,14150.0,14205.0,14225.0,14350.0,14350.0,,,,,,,,,,
2017-06-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13865.0,13935.0,14000.0,14060.0,14085.0,14125.0,14165.0,14190.0,14230.0,14235.0,14325.0,14335.0,,,,,,,,,,
2017-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13855.0,13940.0,13995.0,14055.0,14120.0,14165.0,14230.0,14255.0,14360.0,14345.0,14405.0,14445.0,,,,,,,,,,
2017-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13900.0,13980.0,14045.0,14100.0,14150.0,14205.0,14395.0,14300.0,14355.0,14370.0,14455.0,14440.0,,,,,,,,,,
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13950.0,14035.0,14100.0,14155.0,14200.0,14250.0,14280.0,14340.0,14350.0,14425.0,14445.0,14475.0,,,,,,,,,,
2017-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13935.0,14020.0,14095.0,14140.0,14190.0,14230.0,14290.0,14290.0,14345.0,14370.0,14455.0,14450.0,,,,,,,,,,
2017-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14050.0,14145.0,14215.0,14275.0,14330.0,14380.0,14450.0,14450.0,14500.0,14500.0,14555.0,14595.0,,,,,,,,,,
2017-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14065.0,14160.0,14235.0,14295.0,14335.0,14370.0,14410.0,14440.0,14475.0,14445.0,14530.0,14555.0,,,,,,,,,,
2017-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14125.0,14220.0,14305.0,14365.0,14410.0,14460.0,14510.0,14500.0,14575.0,14615.0,14640.0,14670.0,,,,,,,,,,
2017-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14100.0,14195.0,14285.0,14345.0,14400.0,14460.0,14500.0,14520.0,14565.0,,14610.0,14630.0,,,,,,,,,,
2017-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14080.0,14175.0,14260.0,14325.0,14380.0,14420.0,14480.0,,14500.0,14595.0,14600.0,14625.0,,,,,,,,,,
2017-07-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14065.0,14165.0,14255.0,14315.0,14365.0,14420.0,14465.0,14485.0,14515.0,,14610.0,14630.0,,,,,,,,,,
2017-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14005.0,14110.0,14195.0,14260.0,14315.0,14390.0,14440.0,14505.0,14555.0,14575.0,14575.0,14600.0,,,,,,,,,,
2017-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14090.0,14190.0,14285.0,14350.0,14415.0,14475.0,14535.0,14600.0,14620.0,14650.0,14715.0,14740.0,,,,,,,,,,
2017-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14170.0,14265.0,14355.0,14425.0,14485.0,14555.0,14600.0,14640.0,14700.0,14735.0,14750.0,14810.0,,,,,,,,,,
2017-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14320.0,14430.0,14535.0,14615.0,14680.0,14745.0,14810.0,14800.0,14850.0,14870.0,14900.0,14925.0,,,,,,,,,,
2017-07-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14340.0,14450.0,14550.0,14650.0,14705.0,14765.0,14900.0,14855.0,14940.0,14980.0,15015.0,15050.0,,,,,,,,,,
2017-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14405.0,14500.0,14590.0,14670.0,14735.0,14795.0,14825.0,14905.0,14965.0,14950.0,15020.0,14985.0,,,,,,,,,
2017-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14400.0,14500.0,14580.0,14650.0,14720.0,14795.0,14860.0,14940.0,14945.0,14975.0,15030.0,15050.0,,,,,,,,,
2017-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14450.0,14555.0,14635.0,14705.0,14765.0,14825.0,14880.0,14960.0,14975.0,15125.0,15080.0,15115.0,,,,,,,,,
2017-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14395.0,14490.0,14575.0,14660.0,14720.0,14790.0,14855.0,14940.0,14920.0,14985.0,15000.0,15050.0,,,,,,,,,
2017-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14410.0,14510.0,14590.0,14670.0,14735.0,14800.0,14815.0,14970.0,14955.0,15005.0,15035.0,15005.0,,,,,,,,,
2017-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14490.0,14590.0,14670.0,14750.0,14820.0,14865.0,14945.0,15025.0,15015.0,15030.0,15080.0,15105.0,,,,,,,,,
2017-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14540.0,14645.0,14725.0,14805.0,14875.0,14920.0,14945.0,15035.0,15050.0,15060.0,15135.0,,,,,,,,,,
2017-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14440.0,14540.0,14635.0,14720.0,14785.0,14835.0,14890.0,15020.0,14945.0,15060.0,15070.0,15075.0,,,,,,,,,
2017-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14425.0,14530.0,14625.0,14710.0,14780.0,14845.0,14845.0,14975.0,15000.0,15080.0,15045.0,14980.0,,,,,,,,,
2017-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14450.0,14550.0,14640.0,14730.0,14805.0,14885.0,14920.0,15040.0,15055.0,15120.0,15100.0,15125.0,,,,,,,,,
2017-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14450.0,14560.0,14650.0,14765.0,14850.0,14890.0,14940.0,15030.0,15000.0,15055.0,15130.0,15145.0,,,,,,,,,
2017-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14730.0,14840.0,14940.0,15020.0,15095.0,15190.0,15220.0,15280.0,15280.0,15380.0,15355.0,15455.0,,,,,,,,,
2017-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14725.0,14835.0,14930.0,15010.0,15090.0,15150.0,15180.0,15315.0,15310.0,15380.0,15390.0,15435.0,,,,,,,,,
2017-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14650.0,14745.0,14850.0,14935.0,15015.0,15100.0,15125.0,15215.0,15270.0,15320.0,15385.0,15415.0,,,,,,,,,
2017-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15080.0,15200.0,15315.0,15400.0,15480.0,15550.0,15580.0,15680.0,15685.0,15740.0,15750.0,15790.0,,,,,,,,,
2017-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15405.0,15500.0,15620.0,15700.0,15765.0,15855.0,15930.0,15960.0,16050.0,16070.0,16090.0,16100.0,,,,,,,,,
2017-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16095.0,16205.0,16330.0,16405.0,16470.0,16525.0,16570.0,16640.0,16670.0,16705.0,16695.0,16775.0,,,,,,,,,
2017-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16210.0,16350.0,16460.0,16535.0,16595.0,16630.0,16645.0,16730.0,16750.0,16775.0,16820.0,16830.0,,,,,,,,,
2017-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16075.0,16160.0,16275.0,16360.0,16425.0,16500.0,16550.0,16605.0,16620.0,16620.0,16670.0,16705.0,,,,,,,,,
2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15985.0,16130.0,16235.0,16325.0,16400.0,16460.0,16495.0,16560.0,16550.0,16620.0,16640.0,16660.0,,,,,,,,,
2017-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15700.0,15795.0,15890.0,15990.0,16075.0,16165.0,16190.0,16285.0,16270.0,16325.0,16380.0,16380.0,,,,,,,,,
