,SM1501.CZC,SM1502.CZC,SM1503.CZC,SM1504.CZC,SM1505.CZC,SM1506.CZC,SM1507.CZC,SM1508.CZC,SM1509.CZC,SM1510.CZC,SM1511.CZC,SM1512.CZC,SM1601.CZC,SM1602.CZC,SM1603.CZC,SM1604.CZC,SM1605.CZC,SM1606.CZC,SM607.CZC,SM608.CZC,SM609.CZC,SM610.CZC,SM611.CZC,SM612.CZC,SM701.CZC,SM702.CZC,SM703.CZC,SM704.CZC,SM705.CZC,SM706.CZC,SM707.CZC,SM708.CZC,SM709.CZC,SM710.CZC,SM711.CZC,SM712.CZC,SM801.CZC,SM802.CZC,SM803.CZC,SM804.CZC,SM805.CZC,SM806.CZC,SM807.CZC,SM808.CZC,SM809.CZC,SM810.CZC,SM811.CZC,SM812.CZC,SM901.CZC,SM902.CZC,SM903.CZC,SM904.CZC
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7680.0,,,,7430.0,,,,7322.0,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7648.0,,7512.0,,7294.0,,,,7190.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7588.0,,,,7240.0,,,,7130.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7444.0,,,,7148.0,6860.0,,,7024.0,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7426.0,,,,7086.0,,,,6878.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7424.0,,,,7038.0,,,,6888.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7458.0,,,,6998.0,,,,6834.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7412.0,,,,6980.0,,,,6828.0,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7618.0,,,,7176.0,,,,7080.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7660.0,,,,7250.0,,,,7090.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7558.0,,,,7148.0,7360.0,,,6982.0,,,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7510.0,,,,7064.0,6934.0,,,6908.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7550.0,,,,7060.0,7298.0,,,6916.0,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7612.0,,,,7158.0,,,,7016.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7658.0,,,,7176.0,,,,7012.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7546.0,,,,7134.0,,,,6970.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7866.0,,,,7388.0,,,,7198.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7806.0,,,,7312.0,,,,7110.0,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7996.0,,,,7338.0,,,,7052.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7946.0,,,,7350.0,,,,7034.0,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7940.0,,,,7426.0,,,,7084.0,,,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7828.0,,,,7398.0,,,,7072.0,,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7758.0,,,,7488.0,,,,7136.0,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7894.0,,,,7568.0,,,,7230.0,,,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23104.0,0.0,0.0,0.0,78946.0,0.0,0.0,0.0,380.0,0.0,0.0,0.0
