,TC1501.CZC,TC1502.CZC,TC1503.CZC,TC1504.CZC,TC1505.CZC,TC1506.CZC,TC1507.CZC,TC1508.CZC,TC1509.CZC,TC1510.CZC,TC1511.CZC,TC1512.CZC,TC1601.CZC,TC1602.CZC,TC1603.CZC,TC1604.CZC,ZC1605.CZC,ZC1606.CZC,ZC607.CZC,ZC608.CZC,ZC609.CZC,ZC610.CZC,ZC611.CZC,ZC612.CZC,ZC701.CZC,ZC702.CZC,ZC703.CZC,ZC704.CZC,ZC705.CZC,ZC706.CZC,ZC707.CZC,ZC708.CZC,ZC709.CZC,ZC710.CZC,ZC711.CZC,ZC712.CZC,ZC801.CZC,ZC802.CZC,ZC803.CZC,ZC804.CZC,ZC805.CZC,ZC806.CZC,ZC807.CZC,ZC808.CZC,ZC809.CZC,ZC810.CZC,ZC811.CZC,ZC812.CZC,ZC901.CZC,ZC902.CZC,ZC903.CZC,ZC904.CZC
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.8,,639.2,645.0,,,610.2,,,,616.0,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.2,,640.8,,,,612.0,,614.0,,624.8,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.4,,636.2,,637.2,610.4,611.2,,,,621.6,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.2,651.0,635.6,,631.4,,611.0,,,,617.6,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.0,656.2,638.6,,632.0,625.8,615.0,,,,622.4,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.4,,637.2,,632.8,,612.0,,,,619.6,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.0,,650.0,640.8,639.8,,620.4,,,,625.4,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.8,701.2,,649.2,637.0,639.2,,620.4,,,,624.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.2,,656.6,637.6,642.4,,624.0,,633.2,639.0,628.4,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.0,,658.0,639.6,640.8,,622.4,,,,626.8,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8,,665.2,,646.2,,627.2,,627.4,,628.8,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.8,738.8,680.6,673.4,,649.8,,630.0,,627.2,,630.2,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.0,,674.2,662.4,654.0,640.2,632.8,,,,631.8,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.0,742.0,,679.8,,660.6,,638.4,,,,640.8,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4,739.6,686.2,678.6,657.8,660.6,,637.4,,,,639.6,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.2,740.8,668.0,670.6,657.2,656.0,,633.0,,,,635.8,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.2,738.8,675.2,667.6,656.8,653.2,,630.0,,,,633.4,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.2,,673.8,654.2,654.6,,632.0,,,,634.4,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.4,670.0,665.4,,647.2,,625.4,,622.0,,627.2,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.8,,664.4,,646.4,,626.6,,623.2,,629.6,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.8,,661.2,,644.6,,624.6,,,,626.8,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.2,664.0,654.6,,639.8,,620.6,,,,623.8,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.6,,654.4,643.6,643.8,,621.8,625.4,,,625.6,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.4,660.6,649.4,632.0,641.8,,618.6,612.0,,,621.8,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.8,,638.6,,636.8,,616.0,,,,624.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0,,645.6,636.0,640.6,,617.6,,,,620.8,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,724.8,,655.8,651.8,648.8,,622.0,,,,625.2,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.0,,656.6,,647.0,,621.0,,620.8,,625.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.6,,652.2,642.0,645.4,,619.8,,614.8,,624.4,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.4,,642.8,640.2,641.2,,618.4,,617.0,,623.8,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.6,,642.2,640.8,638.6,,621.0,617.8,,,625.8,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,,638.0,,636.6,,619.0,,,,623.4,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.8,,634.4,627.0,634.8,,621.4,,,,623.8,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.0,,635.0,,633.8,,626.8,,622.0,,627.4,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.0,,626.6,,633.0,,626.0,,,,630.8,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.0,,623.4,,631.0,,625.0,627.8,,,630.4,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.6,622.0,632.4,618.2,623.0,,,,628.4,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.8,616.8,629.0,,621.0,,614.4,615.0,627.6,,616.8,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.0,616.0,608.6,621.2,616.2,613.2,602.2,,,622.8,,613.0,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.0,610.4,,618.4,,610.0,615.2,,,621.4,,608.0,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4,615.2,621.8,,613.4,,615.2,,623.4,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.2,,619.0,,612.8,,,,622.8,625.0,618.2,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.0,613.6,612.0,619.0,,610.4,,614.4,,622.2,,616.6,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.6,,617.4,,610.2,615.0,609.0,,620.8,,611.2,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.2,596.0,611.8,,602.8,,603.0,,617.8,,607.2,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,595.4,594.4,600.0,,587.6,580.8,593.4,,602.4,,592.8,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.8,580.6,591.0,,579.2,569.4,581.8,,590.8,,578.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.2,580.0,585.6,,574.2,,577.6,,587.6,,575.6,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,597.8,592.0,597.4,575.4,584.6,,588.2,,598.0,,572.8,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.2,588.2,580.6,602.2,576.6,592.0,,590.6,,600.8,,579.2,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.8,575.4,580.8,,574.0,,576.6,,587.4,,573.0,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.2,577.8,,576.0,,569.4,570.6,573.2,,584.8,,574.8,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.2,,579.0,,572.8,,576.0,,586.8,,575.4,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.4,574.0,583.4,568.0,579.0,,,,593.4,,584.0,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.8,,572.2,565.0,568.0,,,,582.6,,572.6,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.8,,568.0,,565.0,,569.0,,580.4,,574.0,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.0,,563.8,558.0,561.0,,563.8,,576.0,,577.8,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.4,,567.4,,566.0,,569.0,,580.4,,565.6,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.6,,570.6,570.8,572.0,,,,585.0,,573.0,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.0,,564.6,,564.4,,569.0,,579.0,,565.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.6,,561.2,555.8,558.0,558.8,563.8,,571.4,,559.6,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.4,576.6,580.8,,578.8,,580.0,,586.0,,576.2,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.6,,590.8,582.4,588.4,,592.0,,595.2,,583.4,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.0,,596.8,592.0,594.2,596.0,597.8,,601.0,,592.4,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591.4,,596.8,593.4,595.6,587.0,598.0,,597.8,,587.6,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.8,,591.6,,591.6,,593.4,,595.0,,584.2,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.0,,604.8,599.8,605.8,595.0,605.2,,610.0,,595.0,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.4,,607.0,605.4,607.6,,609.4,,614.8,,598.2,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14914.0,0.0,70126.0,8.0,436224.0,0.0,5024.0,0.0,6504.0,0.0,80.0,0.0
