,PB1501.SHF,PB1502.SHF,PB1503.SHF,PB1504.SHF,PB1505.SHF,PB1506.SHF,PB1507.SHF,PB1508.SHF,PB1509.SHF,PB1510.SHF,PB1511.SHF,PB1512.SHF,PB1601.SHF,PB1602.SHF,PB1603.SHF,PB1604.SHF,PB1605.SHF,PB1606.SHF,PB1607.SHF,PB1608.SHF,PB1609.SHF,PB1610.SHF,PB1611.SHF,PB1612.SHF,PB1701.SHF,PB1702.SHF,PB1703.SHF,PB1704.SHF,PB1705.SHF,PB1706.SHF,PB1707.SHF,PB1708.SHF,PB1709.SHF,PB1710.SHF,PB1711.SHF,PB1712.SHF,PB1801.SHF,PB1802.SHF,PB1803.SHF,PB1804.SHF,PB1805.SHF,PB1806.SHF,PB1807.SHF,PB1808.SHF,PB1809.SHF,PB1810.SHF,PB1811.SHF,PB1812.SHF,PB1901.SHF,PB1902.SHF,PB1903.SHF,PB1904.SHF
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18720.0,18625.0,18515.0,18400.0,,18100.0,,,,18190.0,,18195.0,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18525.0,18445.0,18335.0,18245.0,,17935.0,,,,17865.0,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18550.0,18420.0,18295.0,18195.0,17980.0,18120.0,,17835.0,,17870.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18990.0,18920.0,18770.0,18650.0,18570.0,18455.0,18405.0,,18200.0,18145.0,,18125.0,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18890.0,18800.0,18650.0,18495.0,18340.0,18160.0,,,,17810.0,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18655.0,18550.0,18420.0,18300.0,18125.0,18145.0,,,,,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18810.0,18665.0,18480.0,18375.0,18285.0,18295.0,,,,,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18885.0,18735.0,18540.0,18430.0,18340.0,18360.0,,,,,17915.0,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18945.0,18780.0,18580.0,18375.0,,18260.0,,,,,17965.0,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200.0,18870.0,18600.0,18420.0,18340.0,18200.0,,,17975.0,,17895.0,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19250.0,19110.0,18800.0,18560.0,18500.0,18285.0,18270.0,,18255.0,,18015.0,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19000.0,18900.0,18600.0,18400.0,18300.0,18205.0,18295.0,,17850.0,,,18250.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18905.0,18770.0,18580.0,18450.0,18235.0,18175.0,18045.0,,,,17880.0,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18735.0,18745.0,18625.0,18460.0,18300.0,18175.0,17965.0,,,,17720.0,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18695.0,18605.0,18490.0,18280.0,18300.0,18080.0,,17860.0,17895.0,17735.0,,17770.0,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18760.0,18595.0,18470.0,18330.0,18205.0,18145.0,,,18015.0,,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18420.0,18645.0,18490.0,18320.0,18150.0,18100.0,17860.0,,17970.0,17830.0,17700.0,17680.0,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18430.0,18380.0,18215.0,18070.0,17975.0,17800.0,17740.0,,17700.0,,,17515.0,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18530.0,18350.0,18160.0,18020.0,17840.0,17755.0,17545.0,,17570.0,17390.0,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580.0,18300.0,18100.0,17950.0,17915.0,,,,17575.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495.0,18250.0,18050.0,17900.0,17785.0,17980.0,,,17425.0,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18685.0,18530.0,18650.0,18235.0,18110.0,17970.0,,,17770.0,17830.0,17780.0,19250.0
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18495.0,18340.0,18180.0,18045.0,17965.0,17705.0,17800.0,,17740.0,17780.0,17675.0,17670.0
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18590.0,18470.0,18325.0,18190.0,18130.0,18075.0,18180.0,17945.0,17905.0,17850.0,17795.0,17755.0
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18550.0,18415.0,18260.0,18150.0,18080.0,18005.0,17970.0,17875.0,17915.0,,17785.0,17725.0
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18630.0,18440.0,18305.0,18150.0,18095.0,17955.0,,17890.0,17855.0,,17795.0,
2018-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18485.0,18285.0,18135.0,18015.0,17920.0,17835.0,17835.0,17720.0,17735.0,17630.0,,17570.0
