,PP1501.DCE,PP1502.DCE,PP1503.DCE,PP1504.DCE,PP1505.DCE,PP1506.DCE,PP1507.DCE,PP1508.DCE,PP1509.DCE,PP1510.DCE,PP1511.DCE,PP1512.DCE,PP1601.DCE,PP1602.DCE,PP1603.DCE,PP1604.DCE,PP1605.DCE,PP1606.DCE,PP1607.DCE,PP1608.DCE,PP1609.DCE,PP1610.DCE,PP1611.DCE,PP1612.DCE,PP1701.DCE,PP1702.DCE,PP1703.DCE,PP1704.DCE,PP1705.DCE,PP1706.DCE,PP1707.DCE,PP1708.DCE,PP1709.DCE,PP1710.DCE,PP1711.DCE,PP1712.DCE,PP1801.DCE,PP1802.DCE,PP1803.DCE,PP1804.DCE,PP1805.DCE,PP1806.DCE,PP1807.DCE,PP1808.DCE,PP1809.DCE,PP1810.DCE,PP1811.DCE,PP1812.DCE,PP1901.DCE,PP1902.DCE,PP1903.DCE,PP1904.DCE
2017-09-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9002.0,,9326.0,,9271.0,,,,9298.0,,,,,,,,,,,
2017-09-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8988.0,,,9291.0,9200.0,,,,9227.0,,,,,,,,,,,
2017-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8850.0,9036.0,,,9100.0,,,,9147.0,,,,,,,,,,,
2017-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,,,9268.0,9196.0,,,,9234.0,,,9478.0,,,,,,,,
2017-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8801.0,,,,9058.0,,,,9108.0,,,,,,,,,,,
2017-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8650.0,,,,8900.0,8892.0,,,8962.0,,,,,,,,,,,
2017-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8857.0,,8955.0,8818.0,,,,8893.0,,,,8880.0,,,,,,,
2017-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8856.0,8730.0,8914.0,,,8792.0,,,,8800.0,,,,,,,
2017-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8755.0,8875.0,,,8800.0,,,,8776.0,,,,,,,
2017-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8745.0,8830.0,,,8747.0,,,,8740.0,,,,,,,
2017-09-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8590.0,,8600.0,,8723.0,,8601.0,,,,8583.0,,,,,,,
2017-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8418.0,,,8530.0,,8533.0,8603.0,8529.0,,,,8550.0,,,,,,,
2017-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8559.0,,,8550.0,,,,8540.0,,,,8550.0,,,,,,,
2017-09-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.0,,,8746.0,,,,8684.0,,,,8665.0,,,,,,,
2017-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8845.0,,,,8755.0,,,,8747.0,,,,,,,
2017-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,,8540.0,8496.0,,,,8488.0,,,8666.0,8514.0,,,,,,,
2017-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8632.0,8675.0,,,,8634.0,,,8799.0,8630.0,,,,,,,
2017-10-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.0,8688.0,,,,8623.0,,,,8650.0,,,,,,,
2017-10-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8708.0,,8770.0,,8631.0,,,8730.0,8648.0,,,,,,,
2017-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8630.0,,,,8568.0,,,,8605.0,,,,,,,
2017-10-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8563.0,8692.0,8660.0,,8490.0,8621.0,,,8520.0,,,,,,,
2017-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8712.0,,8820.0,,8594.0,8732.0,,,8648.0,,,,,,,
2017-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8910.0,,,,8857.0,,,8928.0,8876.0,,,,,,,
2017-10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.0,,8971.0,,,8923.0,8906.0,8969.0,,,8919.0,,,,,,,
2017-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8751.0,8979.0,9050.0,,,9108.0,8977.0,,,,9000.0,,,,,,,
2017-10-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8795.0,,,,8770.0,,,8752.0,8788.0,,,,,,,
2017-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8742.0,8842.0,8981.0,,,8824.0,,,8836.0,8850.0,,,,,,,
2017-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8752.0,,9026.0,9050.0,9094.0,,9051.0,,,,9063.0,,,,,,,
2017-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989.0,,,9214.0,9050.0,,,,9052.0,,,,,,,
2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8960.0,,,,9017.0,,,,9020.0,,,,,,,
2017-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8679.0,8856.0,9058.0,9008.0,,8945.0,,,,8955.0,,,,,,,
2017-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680.0,8731.0,8797.0,,,8805.0,,,,8816.0,,,,,,,
2017-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8345.0,,8750.0,,,,8821.0,,,,8836.0,,,,,,,
2017-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8600.0,8625.0,,,,8713.0,,,,8720.0,,,,,,,
2017-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8606.0,8652.0,,8780.0,,8770.0,,,,8765.0,,,,,,,
2017-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8695.0,,8673.0,,8830.0,,,,8850.0,,,,,,,
2017-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8634.0,8804.0,,,9008.0,8925.0,,,9025.0,8948.0,,,,,,,
2017-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8900.0,9000.0,,9092.0,,9100.0,,,,9060.0,9000.0,,,,,,
2017-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9049.0,9070.0,,,,9143.0,,,,9133.0,,,,,,,
2017-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,9085.0,,,9212.0,9153.0,,,,9161.0,,,,,,,
2017-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8989.0,9125.0,,,,9219.0,,,,9197.0,9156.0,,,,,,
2017-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9038.0,,,,9120.0,,,9200.0,9138.0,9246.0,,,,,,
2017-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9027.0,,,,9092.0,,,9364.0,9104.0,,,,,,,
2017-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039.0,9045.0,,,,9139.0,,,,9130.0,,,,,,,
2017-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8795.0,,,,8897.0,,,,8900.0,,,,,,,
2017-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8844.0,,,,8916.0,,,,8926.0,,,,,,,
2017-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8830.0,,,,8902.0,,,,8901.0,,,,,,,
2017-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9039.0,8995.0,,,,9040.0,,,,9022.0,,,,,,,
2017-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9146.0,,,,9202.0,,,,9168.0,,,,,,,
2017-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097.0,,,9269.0,9151.0,,,,9133.0,,,,,,,
2017-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9125.0,9093.0,9325.0,,9190.0,,,,9150.0,,,,,,,
2017-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150.0,,,,9212.0,,,,9180.0,,,,,,,
2017-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8904.0,,,,8949.0,,,,8957.0,,,,,,,
2017-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8855.0,,,,8885.0,,,,8878.0,,,,,,,
2017-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8700.0,8836.0,8892.0,,,8884.0,,,,8868.0,,,,,,,
2017-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8750.0,8782.0,8790.0,,,8728.0,8856.0,,,8756.0,,,,,,,
2017-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8855.0,8874.0,8938.0,,8750.0,8779.0,,,8786.0,,,,,,,
2017-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999.0,9004.0,,,,8985.0,9130.0,,,8943.0,9003.0,,,,,,
2017-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9112.0,,9149.0,,9100.0,9135.0,,,9038.0,,,,,,,
2017-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9349.0,9043.0,9246.0,,,9091.0,,,,8970.0,,,,,,,
2017-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8999.0,8874.0,,,,8802.0,8810.0,,,8725.0,8881.0,,,,,,
2017-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9040.0,8894.0,,,,8822.0,8834.0,,,8732.0,,,,,,,
2017-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9020.0,9150.0,,,9001.0,9030.0,,9060.0,8900.0,,,,,,,
2017-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9074.0,,,,9081.0,,,9101.0,8988.0,,,,,,,
2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9015.0,,,,8960.0,,,,8880.0,,,,,,,
2017-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,,,,8980.0,,,,8882.0,,,,,,,
2017-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8907.0,,,,8885.0,8867.0,,,8800.0,,,,,,,
2017-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8980.0,,,,8979.0,,,,8880.0,,,,,,,
2017-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9010.0,,,,9040.0,9142.0,9183.0,,8924.0,,,,,,,
2017-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9070.0,,,,9194.0,,,,9083.0,,,,,,,
2017-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9024.0,,,,9168.0,,,,9056.0,,,,,,,
2017-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9020.0,,,,9120.0,,,,9058.0,,,,,,,
2017-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8951.0,,,,9103.0,,,,9048.0,,,,,,,
2017-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8959.0,,,,9142.0,,,,9087.0,,,,,,,
2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9046.0,,,,9210.0,,,9238.0,9121.0,,,,,,,
2017-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,,9488.0,,9209.0,,,9240.0,9120.0,,,,,,,
2017-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062.0,,,,9222.0,,,,9130.0,,,,,,,
2018-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150.0,8992.0,9500.0,,9300.0,,,,9216.0,9389.0,,,,,,
2018-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9261.0,9307.0,9444.0,,9454.0,,,,9345.0,,,,,,,
2018-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260.0,,,,9430.0,,,,9336.0,,,9397.0,,,,
2018-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9266.0,,,,9441.0,,,,9344.0,,,,,,,
2018-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9270.0,9252.0,9118.0,9330.0,9465.0,,,,9365.0,,,,,,,
2018-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9280.0,,,9550.0,9455.0,,,,9350.0,,,,,,,
2018-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9318.0,,9337.0,,9480.0,,,,9377.0,,,,,,,
2018-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9381.0,,,,9562.0,,,9444.0,9460.0,,,,,,,
2018-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,,,9455.0,9592.0,,,,9489.0,9389.0,9451.0,,,,,
2018-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9400.0,,,9664.0,9606.0,,,,9521.0,,,,,,,
2018-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9381.0,,,9543.0,9350.0,,,,9338.0,,,
2018-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9458.0,9350.0,,,,9311.0,,,,9282.0,,,
2018-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9393.0,9071.0,,9383.0,,,,9326.0,,,,,,,
2018-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9315.0,,,,9280.0,,,,9261.0,,,
2018-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9464.0,,,9443.0,,,,9381.0,,,,,,,
2018-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9385.0,,,,9346.0,,,,9305.0,,,
2018-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9480.0,,,,9419.0,,,,9375.0,,,
2018-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9173.0,,,9530.0,,,,9460.0,,,,9407.0,,,
2018-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9347.0,,,9492.0,,,,9422.0,,,,9400.0,,,
2018-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9659.0,,,9545.0,,,,9528.0,,,,9488.0,,,
2018-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9255.0,,,9470.0,,,,9453.0,,,,9401.0,,,
2018-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9109.0,9189.0,9560.0,9442.0,,,,9420.0,,,,9364.0,,,
2018-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9402.0,,,,9389.0,9368.0,,,9340.0,,,
2018-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9001.0,,,9360.0,,,,9336.0,,,,9281.0,,,
2018-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9336.0,,,,9303.0,,,,9261.0,,,
2018-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9390.0,,,,9346.0,,,,9291.0,,,
2018-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000.0,9189.0,,9288.0,,,,9268.0,,,,9269.0,,,
2018-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9187.0,,9203.0,,9184.0,,,,9158.0,,,
2018-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766.0,9320.0,9205.0,,,,9180.0,,,,9143.0,,,
2018-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8331.0,,9161.0,,9035.0,,9147.0,,,,9105.0,,,
2018-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9150.0,,9180.0,,9138.0,,,,9092.0,,,
2018-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9207.0,,,,9191.0,,,,9159.0,,,
2018-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,9264.0,,,,9251.0,,,,,,,
2018-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8747.0,,9280.0,,,,9265.0,,,,9210.0,,,
2018-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9210.0,,,,9221.0,,,,9181.0,,,
2018-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9115.0,,,9211.0,9129.0,,,,9088.0,,,
2018-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9142.0,,9180.0,,9153.0,,,,9116.0,,,
2018-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097.0,9218.0,,,9101.0,,,,9088.0,,,
2018-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9204.0,,,,9210.0,,,,9177.0,,,
2018-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9161.0,,,,9220.0,9189.0,,,9184.0,,,
2018-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9157.0,,,,9241.0,,9165.0,,9230.0,,,
2018-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9114.0,,,,9218.0,,,,9190.0,,,
2018-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0,9050.0,8956.0,9151.0,,,9080.0,,,,9100.0,,,
2018-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8942.0,,,,9054.0,,,,9065.0,,,
2018-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8851.0,,,,8996.0,,,,9030.0,,,
2018-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8860.0,,8986.0,9020.0,9000.0,,,,9019.0,,,
2018-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840.0,,,,8973.0,,,,9001.0,,,
2018-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8867.0,8867.0,8986.0,,8993.0,,8941.0,,9008.0,,,
2018-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8745.0,,,,8894.0,8950.0,,,8909.0,,,
2018-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8732.0,,,,8880.0,,,,8894.0,,,
2018-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8605.0,8639.0,8709.0,,8770.0,,,,8784.0,,,
2018-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8667.0,,,,8805.0,,,,8830.0,,,
2018-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,8740.0,,8757.0,,8881.0,,,,8878.0,,,
2018-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8431.0,,,,8606.0,,,,8620.0,,,
2018-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8501.0,,8526.0,,8640.0,,,,8646.0,,,
2018-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8515.0,,8547.0,,8656.0,8600.0,,,8654.0,,,
2018-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8512.0,,,,8638.0,,,,8642.0,,,
2018-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9050.0,8531.0,,,,8664.0,,,,8670.0,,,
2018-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9060.0,8660.0,,,,8805.0,,,,8786.0,,,
2018-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8697.0,,,,8812.0,,,,8786.0,,,
2018-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8771.0,8806.0,,,8848.0,,,,8812.0,,8731.0,
2018-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8709.0,,,,8790.0,,,,8754.0,,,
2018-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8835.0,8825.0,8954.0,8901.0,8917.0,8960.0,,,8867.0,,,
2018-04-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,8916.0,,,,9026.0,,,,8965.0,,,
2018-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8950.0,,,9078.0,9023.0,,,,8960.0,,,
2018-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9300.0,8901.0,,,,8966.0,,,,8908.0,,,
2018-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871.0,,,9078.0,8949.0,8960.0,8952.0,,8897.0,,,
2018-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8831.0,8916.0,8865.0,8866.0,8918.0,8953.0,9129.0,,8877.0,,,
2018-04-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8804.0,8945.0,,,8901.0,,,,8858.0,,,
2018-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8845.0,,,,8931.0,,,,8900.0,,,
2018-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8858.0,,,,8950.0,8957.0,,,8928.0,,,
2018-04-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8721.0,,,8907.0,8805.0,8969.0,,,8792.0,,,
2018-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715.0,,,,8780.0,8852.0,,,8780.0,,,
2018-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8730.0,8677.0,,,8824.0,,,,8833.0,,,
2018-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37044.0,4.0,12.0,6.0,373408.0,6.0,2.0,0.0,6936.0,0.0,0.0,0.0
